School Year,LEA TYPE,LEA Name,School Name,Total K-12,K,Grade_1,Grade_2,Grade_3,Grade_4,Grade_5,Grade_6,Grade_7,Grade_8,Grade_9,Grade_10,Grade_11,Grade_12,Female,Male,American Indian,AfAm/Black,Asian,Hispanic,Multiple Race,Pacific Islander,White,Economically Disadvantaged,English Learner,Student With a Disability,Homeless,Preschool
2021,District,Sevier District,Richfield Preschool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,169
2021,District,Sevier District,Salina School,406,77,51,70,65,70,73,0,0,0,0,0,0,0,198,208,1,2,1,40,0,2,360,204,15,70,2,0
2021,District,Sevier District,South Sevier High,381,0,0,0,0,0,0,0,0,0,101,88,97,95,184,197,4,3,0,18,0,2,354,130,6,41,1,0
2021,District,Sevier District,South Sevier Middle,331,0,0,0,0,0,0,130,86,115,0,0,0,0,153,178,4,1,1,16,0,2,307,135,7,42,1,0
2021,District,South Sanpete District,Ephraim Middle,501,0,0,0,0,0,0,166,151,184,0,0,0,0,230,271,1,2,1,63,11,6,417,259,39,54,2,0
2021,District,South Sanpete District,Ephraim School,508,86,83,75,89,87,88,0,0,0,0,0,0,0,248,260,1,0,0,88,15,8,396,274,74,94,2,27
2021,District,South Sanpete District,Gunnison Valley High,331,0,0,0,0,0,0,0,0,0,92,88,85,66,148,183,2,5,0,46,4,2,272,139,21,46,4,0
2021,District,South Sanpete District,Gunnison Valley Middle,256,0,0,0,0,0,0,85,76,95,0,0,0,0,114,142,3,1,0,48,5,0,199,127,22,35,0,0
2021,District,South Sanpete District,Gunnison Valley School,475,69,80,82,76,92,76,0,0,0,0,0,0,0,240,235,5,1,0,71,10,0,388,240,43,88,0,31
2021,District,South Sanpete District,Manti High,694,0,0,0,0,0,0,0,0,0,172,189,167,166,364,330,3,8,3,75,9,8,588,291,29,57,1,0
2021,District,South Sanpete District,Manti School,357,62,52,50,62,68,63,0,0,0,0,0,0,0,176,181,2,0,1,22,8,7,317,189,5,72,1,51
2021,District,South Sanpete District,South Sanpete Education Support Center,5,0,0,0,0,0,0,0,0,0,0,0,2,3,4,1,0,0,0,1,0,0,4,3,0,4,0,0
2021,District,South Summit District,Silver Summit Academy,104,0,0,0,0,0,0,10,18,17,18,18,16,7,44,60,0,0,0,5,0,0,99,3,0,5,0,0
2021,District,South Summit District,Silver Summit School,54,4,8,8,8,14,12,0,0,0,0,0,0,0,30,24,0,0,0,4,1,0,49,4,0,1,0,0
2021,District,South Summit District,South Summit High,487,0,0,0,0,0,0,0,0,0,131,117,124,115,235,252,2,1,0,64,4,1,415,80,11,31,0,0
2021,District,South Summit District,South Summit Middle,468,0,0,0,0,0,102,122,116,128,0,0,0,0,215,253,0,0,1,69,5,0,393,83,21,39,0,0
2021,District,South Summit District,South Summit School,522,83,91,112,105,131,0,0,0,0,0,0,0,0,241,281,2,1,0,69,2,0,448,110,57,50,1,31
2021,District,Tintic District,Eureka School,95,11,8,15,12,9,20,20,0,0,0,0,0,0,36,59,2,2,0,9,5,0,77,38,0,14,0,7
2021,District,Tintic District,Tintic High,102,0,0,0,0,0,0,0,15,20,16,17,20,14,57,45,0,0,1,5,0,0,96,27,0,7,0,0
2021,District,Tintic District,West Desert High School,9,0,0,0,0,0,0,0,0,0,2,2,1,4,5,4,0,0,0,0,0,0,9,7,0,1,0,0
2021,District,Tintic District,West Desert School,7,1,2,1,0,1,0,2,0,0,0,0,0,0,4,3,0,0,0,0,0,0,7,4,0,1,0,0
2021,District,Tooele District,Anna Smith School,195,31,28,30,17,31,30,28,0,0,0,0,0,0,98,97,2,0,0,164,2,0,27,195,109,17,1,18
2021,District,Tooele District,Blue Peak High,9476,798,1000,933,952,871,846,747,729,637,515,513,494,441,4529,4946,76,62,61,853,183,65,8176,1426,124,609,30,0
2021,District,Tooele District,Clarke N. Johnsen Jr High,731,0,0,0,0,0,0,0,354,377,0,0,0,0,357,374,4,8,7,102,15,16,579,206,37,73,3,0
2021,District,Tooele District,Copper Canyon School,336,49,44,52,47,47,53,44,0,0,0,0,0,0,164,172,1,1,4,68,13,2,247,335,28,50,7,0
2021,District,Tooele District,Dugway,92,6,9,3,8,7,6,4,5,12,8,7,13,4,41,51,5,2,1,8,1,0,75,34,6,16,1,0
2021,District,Tooele District,Early Learning Center,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,86
2021,District,Tooele District,Grantsville High,928,0,0,0,0,0,0,0,0,0,255,249,212,212,453,475,3,5,3,76,12,6,823,215,9,125,20,0
2021,District,Tooele District,Grantsville Jr High,473,0,0,0,0,0,0,0,237,236,0,0,0,0,231,242,2,5,0,40,7,2,417,130,12,55,6,0
2021,District,Tooele District,Grantsville School,674,66,104,90,107,100,94,113,0,0,0,0,0,0,333,341,7,1,2,48,16,0,600,216,8,72,6,49
2021,District,Tooele District,Ibapah School,18,2,1,2,2,3,5,3,0,0,0,0,0,0,9,9,9,0,0,0,0,0,9,18,0,0,4,0
2021,District,Tooele District,Middle Canyon School,546,65,73,74,78,73,85,98,0,0,0,0,0,0,285,261,0,4,3,99,14,23,403,191,57,51,2,0
2021,District,Tooele District,Northlake School,465,55,66,74,72,63,60,75,0,0,0,0,0,0,218,247,2,4,1,95,20,2,341,464,47,65,9,0
2021,District,Tooele District,Old Mill School,570,93,81,89,69,79,82,77,0,0,0,0,0,0,288,282,2,2,0,64,8,14,480,124,18,56,0,66
2021,District,Tooele District,Overlake School,453,60,56,70,65,67,60,75,0,0,0,0,0,0,236,217,0,4,4,65,16,11,353,118,25,65,2,0
2021,District,Tooele District,Rose Springs School,383,35,47,58,61,68,47,67,0,0,0,0,0,0,174,209,1,3,2,46,7,3,321,57,15,45,4,0
2021,District,Tooele District,Settlement Canyon School,438,67,54,58,58,72,62,67,0,0,0,0,0,0,216,222,1,2,3,67,13,3,349,187,16,69,7,0
2021,District,Tooele District,Stansbury High,1821,0,0,0,0,0,0,0,0,0,540,439,459,383,895,926,4,20,12,216,33,24,1512,406,33,159,10,0
2021,District,Tooele District,Stansbury Park School,439,61,52,69,61,59,69,68,0,0,0,0,0,0,219,220,0,2,2,45,10,12,368,115,12,56,4,0
2021,District,Tooele District,Sterling School,587,74,97,66,82,94,91,83,0,0,0,0,0,0,297,290,4,4,3,94,25,4,453,279,22,109,8,59
2021,District,Tooele District,Tooele High,1552,0,0,0,0,0,0,0,0,0,456,379,369,348,740,812,7,22,6,231,22,29,1235,529,46,222,32,0
2021,District,Tooele District,Tooele Jr High,708,0,0,0,0,0,0,0,375,333,0,0,0,0,326,382,3,5,1,122,11,6,560,342,38,127,16,0
2021,District,Tooele District,Vernon School,23,2,6,2,4,6,1,2,0,0,0,0,0,0,8,15,0,0,0,3,1,0,19,15,0,1,0,0
2021,District,Tooele District,Wendover High,178,0,0,0,0,0,0,0,34,29,32,30,24,29,87,91,3,0,1,157,0,1,16,178,63,20,5,0
2021,District,Tooele District,West School,240,29,32,33,36,33,37,40,0,0,0,0,0,0,135,105,2,1,2,29,5,2,199,86,9,38,3,64
2021,District,Tooele District,Willow School,678,88,85,85,96,102,101,121,0,0,0,0,0,0,328,350,0,1,0,50,14,2,611,162,16,76,7,0
2021,District,Uintah District,Ashley School,482,89,77,73,84,79,80,0,0,0,0,0,0,0,232,250,13,0,1,71,17,9,371,286,31,83,0,0
2021,District,Uintah District,Ashley Valley Educ. Ctr.,348,0,0,0,0,0,0,0,0,0,70,86,96,96,194,153,36,1,3,34,2,0,272,180,7,31,0,0
2021,District,Uintah District,Davis School,377,53,65,66,56,76,61,0,0,0,0,0,0,0,182,195,12,0,0,12,11,1,341,171,0,70,0,0
2021,District,Uintah District,Discovery School,626,97,99,116,101,105,108,0,0,0,0,0,0,0,309,317,8,3,4,77,12,2,520,230,41,50,0,0
2021,District,Uintah District,Eagle View School,225,18,36,20,22,29,31,20,29,20,0,0,0,0,119,106,137,1,0,23,12,0,52,172,13,57,0,0
2021,District,Uintah District,Lapoint School,112,20,18,19,10,19,26,0,0,0,0,0,0,0,54,58,36,0,0,10,3,0,63,70,1,21,0,0
2021,District,Uintah District,Maeser School,476,75,76,86,89,66,84,0,0,0,0,0,0,0,235,241,4,2,1,34,6,1,428,169,8,77,0,0
2021,District,Uintah District,Naples School,401,68,65,63,65,68,72,0,0,0,0,0,0,0,199,202,14,2,3,48,11,5,318,234,26,63,0,0
2021,District,Uintah District,Uintah High,1664,0,0,0,0,0,0,0,0,0,521,396,379,368,798,866,62,3,12,143,27,6,1411,735,15,157,0,0
2021,District,Uintah District,Uintah Middle School,623,0,0,0,0,0,0,222,194,207,0,0,0,0,302,320,31,4,0,62,12,4,510,308,20,73,0,0
2021,District,Uintah District,Uintah Online School,612,51,73,55,43,57,82,72,90,89,0,0,0,0,300,312,186,8,2,61,23,1,331,398,25,72,0,0
2021,District,Uintah District,Uintah Specialized Preschool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,156
2021,District,Uintah District,Vernal Middle,722,0,0,0,0,0,0,233,250,239,0,0,0,0,350,372,15,2,3,87,21,2,592,368,26,101,2,0
2021,District,Wasatch District,Daniels Canyon School,588,100,90,97,103,93,105,0,0,0,0,0,0,0,269,319,0,2,2,141,7,1,435,130,107,58,2,43
2021,District,Wasatch District,Heber Valley School,433,76,69,64,81,71,72,0,0,0,0,0,0,0,220,213,2,1,2,157,9,1,261,205,123,36,31,53
2021,District,Wasatch District,J.R. Smith School,493,81,70,82,81,92,87,0,0,0,0,0,0,0,241,252,0,3,1,165,9,0,315,201,132,53,12,44
2021,District,Wasatch District,Midway School,551,82,85,91,91,100,102,0,0,0,0,0,0,0,272,279,2,3,8,54,10,0,474,74,47,44,10,44
2021,District,Wasatch District,Old Mill School,690,108,96,110,115,139,122,0,0,0,0,0,0,0,329,361,0,5,5,52,15,1,612,97,33,53,5,55
2021,District,Wasatch District,Rocky Mountain Middle,692,0,0,0,0,0,0,221,231,240,0,0,0,0,328,364,1,4,1,154,11,1,520,156,88,54,9,0
2021,District,Wasatch District,Timpanogos Middle School,942,0,0,0,0,0,0,299,310,333,0,0,0,0,472,470,0,1,4,183,18,1,735,181,96,86,7,0
2021,District,Wasatch District,Wasatch High,2378,0,0,0,0,0,0,0,0,0,591,615,618,554,1107,1269,6,9,11,429,48,7,1868,340,137,186,13,0
2021,District,Wasatch District,Wasatch Learning Academy,2294,303,354,330,312,277,260,172,159,127,0,0,0,0,1156,1138,7,5,5,184,72,10,2011,355,42,22,12,0
2021,District,Washington District,Arrowhead School,596,106,101,94,85,110,100,0,0,0,0,0,0,0,287,309,11,7,9,61,18,7,483,185,22,85,6,0
2021,District,Washington District,Bloomington Hills School,500,81,82,83,74,103,77,0,0,0,0,0,0,0,245,255,5,4,5,49,17,11,409,174,24,89,2,0
2021,District,Washington District,Bloomington School,594,86,94,87,112,106,109,0,0,0,0,0,0,0,301,293,8,4,15,45,14,4,504,146,24,49,3,0
2021,District,Washington District,Coral Canyon School,579,95,99,92,104,97,92,0,0,0,0,0,0,0,287,292,10,1,0,68,13,13,474,295,53,101,16,29
2021,District,Washington District,Coral Cliffs School,118,19,15,17,20,25,22,0,0,0,0,0,0,0,50,68,3,0,0,51,5,0,59,85,30,25,0,27
2021,District,Washington District,Crimson Cliffs High,1057,0,0,0,0,0,0,0,0,0,0,388,397,272,527,530,2,7,9,54,17,13,955,109,5,98,5,0
2021,District,Washington District,Crimson Cliffs Middle,949,0,0,0,0,0,0,0,0,484,465,0,0,0,459,490,4,5,3,65,14,14,844,124,9,78,4,0
2021,District,Washington District,Crimson View School,581,89,91,84,98,106,113,0,0,0,0,0,0,0,279,302,0,4,0,38,5,2,532,53,7,57,3,0
2021,District,Washington District,Desert Hills High,1006,0,0,0,0,0,0,0,0,0,0,332,321,353,505,501,3,9,10,57,17,20,890,122,12,88,4,0
2021,District,Washington District,Desert Hills Middle,713,0,0,0,0,0,0,0,0,375,338,0,0,0,338,375,3,9,4,43,15,12,627,115,11,76,3,0
2021,District,Washington District,Diamond Valley School,338,49,55,75,46,51,62,0,0,0,0,0,0,0,152,186,1,1,3,26,9,4,294,112,8,38,5,0
2021,District,Washington District,Dixie High,1254,0,0,0,0,0,0,0,0,0,0,462,398,394,592,662,33,22,13,250,26,28,882,368,75,131,38,0
2021,District,Washington District,Dixie Middle,863,0,0,0,0,0,0,0,0,444,419,0,0,0,420,443,18,8,5,206,29,16,581,355,80,113,16,0
2021,District,Washington District,Enterprise High,501,0,0,0,0,0,0,0,92,78,93,79,78,81,239,262,4,1,2,78,5,1,410,221,23,85,10,0
2021,District,Washington District,Enterprise School,413,42,58,59,60,71,62,61,0,0,0,0,0,0,194,219,2,0,1,19,3,0,388,219,5,55,3,28
2021,District,Washington District,Fossil Ridge Intermediate,764,0,0,0,0,0,0,348,416,0,0,0,0,0,358,406,22,8,6,175,20,15,518,365,101,138,9,0
2021,District,Washington District,Heritage School,474,70,80,86,72,87,79,0,0,0,0,0,0,0,241,233,16,3,5,111,26,20,293,297,77,66,9,43
2021,District,Washington District,Horizon School,520,56,86,88,74,108,108,0,0,0,0,0,0,0,239,281,0,1,6,28,11,2,472,124,13,67,1,0
2021,District,Washington District,Hurricane High,1049,0,0,0,0,0,0,0,0,0,0,340,389,320,512,537,5,7,5,102,9,10,911,338,31,161,30,0
2021,District,Washington District,Hurricane Intermediate,700,0,0,0,0,0,0,341,359,0,0,0,0,0,323,377,7,4,2,89,13,5,580,306,47,105,22,0
2021,District,Washington District,Hurricane Middle,797,0,0,0,0,0,0,0,0,379,418,0,0,0,397,400,5,4,2,96,6,6,678,336,41,102,18,0
2021,District,Washington District,Hurricane School,594,86,95,102,98,108,105,0,0,0,0,0,0,0,288,306,3,3,5,69,14,4,496,308,39,99,22,31
2021,District,Washington District,Lava Ridge Intermediate,860,0,0,0,0,0,0,414,446,0,0,0,0,0,421,439,33,3,2,211,20,13,578,421,137,136,23,0
2021,District,Washington District,LaVerkin School,356,56,52,51,67,61,69,0,0,0,0,0,0,0,174,182,4,0,2,27,8,6,309,219,15,49,3,30
2021,District,Washington District,Legacy School,529,104,78,83,91,91,82,0,0,0,0,0,0,0,246,283,13,4,1,234,12,17,248,377,199,70,5,25
2021,District,Washington District,Little Valley School,688,95,105,119,120,114,135,0,0,0,0,0,0,0,337,351,1,9,4,17,10,4,643,43,1,81,2,0
2021,District,Washington District,Majestic Fields School,571,74,105,93,102,108,89,0,0,0,0,0,0,0,267,304,2,2,3,36,7,4,517,63,12,45,2,0
2021,District,Washington District,Millcreek High,107,0,0,0,0,0,0,0,0,0,0,0,37,70,54,53,4,7,0,35,4,3,54,63,11,28,2,0
2021,District,Washington District,Panorama School,449,78,86,72,67,73,73,0,0,0,0,0,0,0,224,225,22,4,7,104,12,8,292,266,47,70,4,27
2021,District,Washington District,Paradise Canyon,505,83,77,68,80,99,98,0,0,0,0,0,0,0,233,272,8,1,4,313,8,4,167,386,215,88,13,27
2021,District,Washington District,Pine View High,1094,0,0,0,0,0,0,0,0,0,0,358,359,377,530,564,23,7,12,215,23,44,770,356,51,129,7,0
2021,District,Washington District,Pine View Middle,750,0,0,0,0,0,0,0,0,359,391,0,0,0,343,407,14,7,4,169,21,12,523,323,71,106,13,0
2021,District,Washington District,Post HS Self-Cont,93,0,0,0,0,0,0,0,0,0,0,0,0,93,45,48,1,2,0,15,1,0,74,20,5,84,2,0
2021,District,Washington District,Red Mountain School,407,62,81,60,58,79,67,0,0,0,0,0,0,0,180,227,15,2,1,57,14,22,296,257,40,91,15,30
2021,District,Washington District,Riverside School,767,120,122,138,115,127,145,0,0,0,0,0,0,0,336,431,5,7,0,58,25,18,654,194,11,123,5,0
2021,District,Washington District,Sandstone School,492,78,73,94,75,71,101,0,0,0,0,0,0,0,230,262,7,4,8,157,7,27,282,321,124,86,10,27
2021,District,Washington District,Santa Clara School,481,65,81,76,82,88,89,0,0,0,0,0,0,0,223,258,0,0,1,32,17,6,425,153,9,68,15,0
2021,District,Washington District,Snow Canyon High,1259,0,0,0,0,0,0,0,0,0,0,448,402,409,593,666,27,16,9,277,19,9,902,376,59,140,26,0
2021,District,Washington District,Snow Canyon Middle,875,0,0,0,0,0,0,0,0,441,434,0,0,0,418,457,17,6,9,190,18,14,621,352,88,103,21,0
2021,District,Washington District,South Mesa Elementary,445,94,81,72,71,56,71,0,0,0,0,0,0,0,219,226,2,7,2,12,6,1,415,52,0,35,1,0
2021,District,Washington District,Springdale School,48,11,3,7,8,11,8,0,0,0,0,0,0,0,24,24,0,0,3,23,0,1,21,26,16,3,0,0
2021,District,Washington District,Sunrise Ridge Intermediate,646,0,0,0,0,0,0,335,311,0,0,0,0,0,308,338,3,5,7,32,12,7,580,121,9,74,4,0
2021,District,Washington District,Sunset School,475,78,82,75,68,93,79,0,0,0,0,0,0,0,222,253,23,6,0,104,24,15,303,302,70,102,24,29
2021,District,Washington District,Three Falls School,527,71,81,91,88,90,106,0,0,0,0,0,0,0,244,283,1,2,2,32,4,6,480,156,8,85,5,0
2021,District,Washington District,Tonaquint Intermediate,732,0,0,0,0,0,0,355,377,0,0,0,0,0,342,390,11,9,2,180,16,15,499,342,112,102,17,0
2021,District,Washington District,Utah Online 7-12,980,0,0,0,0,0,0,0,2,5,243,231,240,259,540,440,12,12,14,64,35,12,831,139,13,105,3,0
2021,District,Washington District,Utah Online K8,4605,391,504,514,513,528,543,540,542,530,0,0,0,0,2329,2276,22,116,112,643,20,31,3661,174,12,206,1,0
2021,District,Washington District,Washington Fields Intermediate,883,0,0,0,0,0,0,425,458,0,0,0,0,0,394,489,2,7,9,32,13,8,812,129,7,95,2,0
2021,District,Washington District,Washington Preschool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,516
2021,District,Washington District,Washington School,369,73,70,61,51,59,55,0,0,0,0,0,0,0,190,179,13,4,1,95,8,14,234,246,59,67,9,27
2021,District,Washington District,Water Canyon High,206,0,0,0,0,0,0,0,29,35,37,39,33,33,101,105,2,0,0,3,2,0,199,85,0,23,1,0
2021,District,Washington District,Water Canyon School,187,25,27,18,21,34,24,38,0,0,0,0,0,0,79,108,0,0,0,8,0,0,179,94,3,35,1,25
2021,District,Wayne District,Hanksville School,11,4,5,2,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,1,0,0,10,11,0,4,0,6
2021,District,Wayne District,Loa School,196,37,37,28,29,27,38,0,0,0,0,0,0,0,85,111,2,1,1,14,9,1,168,91,5,20,0,27
2021,District,Wayne District,Wayne High,135,0,0,0,0,0,0,0,0,0,33,35,32,35,65,70,1,1,3,8,2,1,119,37,5,10,0,0
2021,District,Wayne District,Wayne Middle,87,0,0,0,0,0,0,22,34,31,0,0,0,0,53,34,0,0,1,7,0,0,79,34,2,12,0,0
2021,District,Weber District,Bates School,771,92,90,106,96,122,139,126,0,0,0,0,0,0,406,365,0,7,15,69,29,1,650,130,21,103,0,0
2021,District,Weber District,Bonneville High,1399,0,0,0,0,0,0,0,0,0,0,472,488,439,712,687,4,31,5,262,47,17,1033,434,66,176,5,0
2021,District,Weber District,Burch Creek School,569,82,84,92,69,92,77,73,0,0,0,0,0,0,281,288,0,15,3,132,15,6,398,261,66,85,3,0
2021,District,Weber District,Canyon View Preschool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,105
2021,District,Weber District,Country View School,624,74,83,86,90,85,113,93,0,0,0,0,0,0,309,315,4,6,4,56,19,2,533,127,30,82,1,0
2021,District,Weber District,Farr West School,773,109,98,98,133,125,116,94,0,0,0,0,0,0,395,378,2,1,1,49,22,0,698,89,8,88,2,0
2021,District,Weber District,Freedom School,820,104,115,114,107,133,116,131,0,0,0,0,0,0,426,394,3,4,7,155,30,8,613,191,36,104,8,0
2021,District,Weber District,Fremont High,2061,0,0,0,0,0,0,0,0,0,0,740,639,682,985,1076,4,8,12,137,42,11,1847,246,18,220,3,0
2021,District,Weber District,Green Acres School,503,70,77,62,83,77,69,65,0,0,0,0,0,0,227,276,0,2,4,47,8,2,440,142,16,85,0,1
2021,District,Weber District,H Guy Child School,433,50,55,62,64,61,74,67,0,0,0,0,0,0,200,233,1,4,4,50,10,9,355,109,20,67,0,0
2021,District,Weber District,Hooper School,687,89,81,109,96,98,111,103,0,0,0,0,0,0,327,360,2,0,0,33,8,1,643,98,3,89,8,0
2021,District,Weber District,Horizon Academy,58,0,0,0,0,0,0,0,0,0,0,0,13,45,20,38,1,0,0,13,3,0,41,30,1,6,3,0
2021,District,Weber District,Kanesville School,854,102,114,113,137,112,148,128,0,0,0,0,0,0,437,417,0,8,3,73,15,1,754,111,22,115,0,0
2021,District,Weber District,Lakeview School,430,65,62,62,62,56,56,67,0,0,0,0,0,0,207,223,1,4,9,75,11,10,320,180,41,59,3,0
2021,District,Weber District,Lomond View School,459,59,53,66,54,74,80,73,0,0,0,0,0,0,223,236,1,3,5,11,3,0,436,46,3,56,0,16
2021,District,Weber District,Majestic School,752,89,100,105,113,112,120,113,0,0,0,0,0,0,359,393,1,7,8,115,22,2,597,182,44,72,1,19
2021,District,Weber District,Midland School,462,60,64,54,77,73,62,72,0,0,0,0,0,0,214,248,0,9,5,71,15,6,356,136,26,72,0,102
2021,District,Weber District,Municipal School,341,62,46,41,42,50,44,56,0,0,0,0,0,0,189,152,2,2,3,80,5,5,244,145,36,63,2,0
2021,District,Weber District,North Ogden Jr High,933,0,0,0,0,0,0,0,325,326,282,0,0,0,475,458,4,0,17,85,24,2,801,195,15,109,2,0
2021,District,Weber District,North Ogden School,559,85,72,75,70,81,78,98,0,0,0,0,0,0,286,273,0,3,4,50,14,0,488,136,20,68,0,1
2021,District,Weber District,North Park School,447,70,55,49,61,70,68,74,0,0,0,0,0,0,223,224,5,3,11,88,27,4,309,211,25,75,1,27
2021,District,Weber District,Orchard Springs,450,48,76,60,70,52,65,79,0,0,0,0,0,0,224,226,3,7,14,71,11,1,343,125,34,47,0,13
2021,District,Weber District,Orion Jr High,1070,0,0,0,0,0,0,0,389,351,330,0,0,0,530,540,2,8,17,126,27,2,888,218,24,117,4,0
2021,District,Weber District,Pioneer School,427,57,62,67,55,67,58,61,0,0,0,0,0,0,194,233,1,2,3,37,13,5,366,107,9,99,2,0
2021,District,Weber District,Plain City School,650,86,84,70,100,93,106,111,0,0,0,0,0,0,329,321,1,1,2,15,4,2,625,76,6,83,2,18
2021,District,Weber District,Riverdale School,423,42,56,58,59,64,75,69,0,0,0,0,0,0,195,228,1,3,7,99,14,4,295,162,39,38,0,11
2021,District,Weber District,Rocky Mountain Jr High,1130,0,0,0,0,0,0,0,390,370,370,0,0,0,574,556,3,12,10,87,33,4,981,175,20,157,1,0
2021,District,Weber District,Roosevelt School,485,69,72,65,65,63,74,77,0,0,0,0,0,0,241,244,5,15,3,114,21,16,311,254,55,66,3,0
2021,District,Weber District,Roy High,1873,0,0,0,0,0,0,0,0,0,0,608,631,634,951,922,10,17,25,371,69,18,1363,515,71,312,5,0
2021,District,Weber District,Roy Jr High,981,0,0,0,0,0,0,0,323,351,307,0,0,0,479,502,9,11,10,204,36,13,698,357,40,138,4,0
2021,District,Weber District,Roy School,505,87,75,75,58,71,68,71,0,0,0,0,0,0,239,266,2,5,3,132,19,12,332,260,35,60,1,0
2021,District,Weber District,Sand Ridge Jr High,876,0,0,0,0,0,0,0,316,308,252,0,0,0,436,440,7,12,13,196,30,7,611,302,41,147,9,0
2021,District,Weber District,Silver Ridge Elementary,585,75,75,87,86,80,92,90,0,0,0,0,0,0,273,312,0,5,1,24,11,0,544,78,9,92,1,1
2021,District,Weber District,Snowcrest Jr High,296,0,0,0,0,0,0,0,86,103,107,0,0,0,129,167,2,4,1,8,5,0,276,23,0,22,0,0
2021,District,Weber District,South Ogden Jr High,911,0,0,0,0,0,0,0,302,311,298,0,0,0,460,451,6,10,13,150,35,10,687,253,42,97,0,0
2021,District,Weber District,T.H. Bell Jr High,662,0,0,0,0,0,0,0,218,218,226,0,0,0,299,363,2,12,8,165,24,10,441,283,60,110,7,0
2021,District,Weber District,Two Rivers High,150,0,0,0,0,0,0,0,0,0,0,2,50,98,73,77,0,1,0,35,6,0,108,53,6,19,2,0
2021,District,Weber District,Uintah School,692,78,89,106,114,90,104,111,0,0,0,0,0,0,357,335,0,5,11,64,20,5,587,169,25,83,7,0
2021,District,Weber District,Valley School,573,83,79,79,81,85,81,85,0,0,0,0,0,0,285,288,1,2,0,15,10,1,544,53,0,67,2,11
2021,District,Weber District,Valley View School,376,44,57,65,45,52,53,60,0,0,0,0,0,0,171,205,0,4,4,100,12,2,254,162,56,62,0,0
2021,District,Weber District,Wahlquist Jr High,1233,0,0,0,0,0,0,0,442,374,417,0,0,0,604,629,0,6,3,76,22,2,1124,165,15,128,4,0
2021,District,Weber District,Washington Terrace School,517,57,77,77,65,77,87,77,0,0,0,0,0,0,248,269,6,5,5,126,16,4,355,238,72,88,3,0
2021,District,Weber District,Weber High,2101,0,0,0,0,0,0,0,0,0,0,723,687,691,1070,1031,6,8,18,204,54,8,1803,336,25,232,3,0
2021,District,Weber District,Weber Innovation High School,250,0,0,0,0,0,0,0,0,0,30,87,80,53,135,115,1,1,3,21,8,0,216,38,1,7,1,0
2021,District,Weber District,Weber Online K-6,20,1,4,2,5,4,1,3,0,0,0,0,0,0,12,8,1,0,0,2,0,0,17,3,1,1,0,0
2021,District,Weber District,West Haven School,525,68,63,65,79,85,77,88,0,0,0,0,0,0,263,262,0,11,7,87,30,6,384,186,36,82,12,0
2021,District,Weber District,West Weber School,501,55,72,64,84,63,75,88,0,0,0,0,0,0,240,261,0,2,0,25,4,2,468,86,8,79,0,1
2021,Charter,Academy for Math Engineering & Science,Academy for Math Engineering & Science,487,0,0,0,0,0,0,0,0,0,126,125,122,114,239,248,10,19,55,89,28,32,254,73,23,28,1,0
2021,Charter,Advantage Arts Academy,Advantage Arts Academy,327,70,54,57,49,45,32,20,0,0,0,0,0,0,202,125,3,5,2,104,18,7,188,78,0,46,10,0
2021,Charter,American Academy of Innovation,American Academy of Innovation,401,0,0,0,0,0,0,36,67,54,68,84,47,45,155,246,0,2,6,57,19,1,316,65,3,85,2,0
2021,Charter,American Leadership Academy,American Leadership Academy,1652,123,131,110,130,115,98,145,136,137,158,119,138,112,801,851,3,19,12,483,45,1,1089,622,167,249,30,0
2021,Charter,American Preparatory Academy,American Preparatory Academy - Accelerated School,1664,88,91,84,93,133,131,131,216,205,171,127,104,90,858,806,1,107,148,1042,27,37,302,853,451,150,0,0
2021,Charter,American Preparatory Academy,American Preparatory Academy - Draper #1,656,90,91,114,112,93,89,67,0,0,0,0,0,0,349,307,1,18,187,103,13,9,325,124,54,50,0,0
2021,Charter,American Preparatory Academy,American Preparatory Academy - Draper #2,1225,168,172,176,178,165,200,166,0,0,0,0,0,0,640,585,6,23,399,215,20,11,551,223,225,115,0,0
2021,Charter,American Preparatory Academy,American Preparatory Academy - Draper #3,749,0,0,0,0,0,0,0,238,200,111,80,65,55,386,363,3,12,132,211,23,5,363,185,106,80,0,0
2021,Charter,American Preparatory Academy,American Preparatory Academy - Salem,459,58,53,61,46,52,44,44,44,31,26,0,0,0,237,222,1,5,9,49,9,5,381,145,29,43,0,0
2021,Charter,American Preparatory Academy,American Preparatory Academy - The School for New Americans,606,90,84,89,96,76,81,90,0,0,0,0,0,0,321,285,0,44,46,351,12,26,127,392,214,54,0,0
2021,Charter,Ascent Academies of Utah,Ascent Academies of Utah - West Valley,446,74,70,86,60,64,41,51,0,0,0,0,0,0,222,224,0,7,20,211,30,20,158,263,105,48,5,0
2021,Charter,Ascent Academies of Utah,Ascent Academies of Utah Farmington,474,42,50,56,47,49,47,53,42,36,52,0,0,0,221,253,0,10,5,38,22,3,396,94,12,83,0,0
