"Year","Region","County Name","District Name","District Number","Charter Status","Grade Level Name","Gender Name","Gender Count"
"2017-2018",05,"JEFFERSON COUNTY","BOB HOPE SCHOOL",123807,"OPEN ENROLLMENT CHARTER","Grade 12","Male",29
"2017-2018",20,"KENDALL COUNTY","BOERNE ISD",130901,"TRADITIONAL ISD/CSD","Early Education","Female",13
"2017-2018",20,"KENDALL COUNTY","BOERNE ISD",130901,"TRADITIONAL ISD/CSD","Early Education","Male",42
"2017-2018",20,"KENDALL COUNTY","BOERNE ISD",130901,"TRADITIONAL ISD/CSD","Pre-kindergarten","Female",29
"2017-2018",20,"KENDALL COUNTY","BOERNE ISD",130901,"TRADITIONAL ISD/CSD","Pre-kindergarten","Male",26
"2017-2018",20,"KENDALL COUNTY","BOERNE ISD",130901,"TRADITIONAL ISD/CSD","Kindergarten","Female",305
"2017-2018",20,"KENDALL COUNTY","BOERNE ISD",130901,"TRADITIONAL ISD/CSD","Kindergarten","Male",319
"2017-2018",20,"KENDALL COUNTY","BOERNE ISD",130901,"TRADITIONAL ISD/CSD","Grade  1","Female",268
"2017-2018",20,"KENDALL COUNTY","BOERNE ISD",130901,"TRADITIONAL ISD/CSD","Grade  1","Male",287
"2017-2018",20,"KENDALL COUNTY","BOERNE ISD",130901,"TRADITIONAL ISD/CSD","Grade  2","Female",299
"2017-2018",20,"KENDALL COUNTY","BOERNE ISD",130901,"TRADITIONAL ISD/CSD","Grade  2","Male",301
"2017-2018",20,"KENDALL COUNTY","BOERNE ISD",130901,"TRADITIONAL ISD/CSD","Grade  3","Female",320
"2017-2018",20,"KENDALL COUNTY","BOERNE ISD",130901,"TRADITIONAL ISD/CSD","Grade  3","Male",339
"2017-2018",20,"KENDALL COUNTY","BOERNE ISD",130901,"TRADITIONAL ISD/CSD","Grade  4","Female",338
"2017-2018",20,"KENDALL COUNTY","BOERNE ISD",130901,"TRADITIONAL ISD/CSD","Grade  4","Male",312
"2017-2018",20,"KENDALL COUNTY","BOERNE ISD",130901,"TRADITIONAL ISD/CSD","Grade  5","Female",313
"2017-2018",20,"KENDALL COUNTY","BOERNE ISD",130901,"TRADITIONAL ISD/CSD","Grade  5","Male",343
"2017-2018",20,"KENDALL COUNTY","BOERNE ISD",130901,"TRADITIONAL ISD/CSD","Grade  6","Female",322
"2017-2018",20,"KENDALL COUNTY","BOERNE ISD",130901,"TRADITIONAL ISD/CSD","Grade  6","Male",351
"2017-2018",20,"KENDALL COUNTY","BOERNE ISD",130901,"TRADITIONAL ISD/CSD","Grade  7","Female",352
"2017-2018",20,"KENDALL COUNTY","BOERNE ISD",130901,"TRADITIONAL ISD/CSD","Grade  7","Male",331
"2017-2018",20,"KENDALL COUNTY","BOERNE ISD",130901,"TRADITIONAL ISD/CSD","Grade  8","Female",358
"2017-2018",20,"KENDALL COUNTY","BOERNE ISD",130901,"TRADITIONAL ISD/CSD","Grade  8","Male",362
"2017-2018",20,"KENDALL COUNTY","BOERNE ISD",130901,"TRADITIONAL ISD/CSD","Grade  9","Female",338
"2017-2018",20,"KENDALL COUNTY","BOERNE ISD",130901,"TRADITIONAL ISD/CSD","Grade  9","Male",345
"2017-2018",20,"KENDALL COUNTY","BOERNE ISD",130901,"TRADITIONAL ISD/CSD","Grade 10","Female",331
"2017-2018",20,"KENDALL COUNTY","BOERNE ISD",130901,"TRADITIONAL ISD/CSD","Grade 10","Male",359
"2017-2018",20,"KENDALL COUNTY","BOERNE ISD",130901,"TRADITIONAL ISD/CSD","Grade 11","Female",331
"2017-2018",20,"KENDALL COUNTY","BOERNE ISD",130901,"TRADITIONAL ISD/CSD","Grade 11","Male",380
"2017-2018",20,"KENDALL COUNTY","BOERNE ISD",130901,"TRADITIONAL ISD/CSD","Grade 12","Female",315
"2017-2018",20,"KENDALL COUNTY","BOERNE ISD",130901,"TRADITIONAL ISD/CSD","Grade 12","Male",358
"2017-2018",10,"HUNT COUNTY","BOLES ISD",116916,"TRADITIONAL ISD/CSD","Pre-kindergarten","Female",16
"2017-2018",10,"HUNT COUNTY","BOLES ISD",116916,"TRADITIONAL ISD/CSD","Pre-kindergarten","Male",18
"2017-2018",10,"HUNT COUNTY","BOLES ISD",116916,"TRADITIONAL ISD/CSD","Kindergarten","Female",19
"2017-2018",10,"HUNT COUNTY","BOLES ISD",116916,"TRADITIONAL ISD/CSD","Kindergarten","Male",19
"2017-2018",10,"HUNT COUNTY","BOLES ISD",116916,"TRADITIONAL ISD/CSD","Grade  1","Female",16
"2017-2018",10,"HUNT COUNTY","BOLES ISD",116916,"TRADITIONAL ISD/CSD","Grade  1","Male",20
"2017-2018",10,"HUNT COUNTY","BOLES ISD",116916,"TRADITIONAL ISD/CSD","Grade  2","Female",19
"2017-2018",10,"HUNT COUNTY","BOLES ISD",116916,"TRADITIONAL ISD/CSD","Grade  2","Male",14
"2017-2018",10,"HUNT COUNTY","BOLES ISD",116916,"TRADITIONAL ISD/CSD","Grade  3","Female",19
"2017-2018",10,"HUNT COUNTY","BOLES ISD",116916,"TRADITIONAL ISD/CSD","Grade  3","Male",17
"2017-2018",10,"HUNT COUNTY","BOLES ISD",116916,"TRADITIONAL ISD/CSD","Grade  4","Female",22
"2017-2018",10,"HUNT COUNTY","BOLES ISD",116916,"TRADITIONAL ISD/CSD","Grade  4","Male",17
"2017-2018",10,"HUNT COUNTY","BOLES ISD",116916,"TRADITIONAL ISD/CSD","Grade  5","Female",21
"2017-2018",10,"HUNT COUNTY","BOLES ISD",116916,"TRADITIONAL ISD/CSD","Grade  5","Male",22
"2017-2018",10,"HUNT COUNTY","BOLES ISD",116916,"TRADITIONAL ISD/CSD","Grade  6","Female",18
"2017-2018",10,"HUNT COUNTY","BOLES ISD",116916,"TRADITIONAL ISD/CSD","Grade  6","Male",27
"2017-2018",10,"HUNT COUNTY","BOLES ISD",116916,"TRADITIONAL ISD/CSD","Grade  7","Female",24
"2017-2018",10,"HUNT COUNTY","BOLES ISD",116916,"TRADITIONAL ISD/CSD","Grade  7","Male",18
"2017-2018",10,"HUNT COUNTY","BOLES ISD",116916,"TRADITIONAL ISD/CSD","Grade  8","Female",22
"2017-2018",10,"HUNT COUNTY","BOLES ISD",116916,"TRADITIONAL ISD/CSD","Grade  8","Male",13
"2017-2018",10,"HUNT COUNTY","BOLES ISD",116916,"TRADITIONAL ISD/CSD","Grade  9","Female",18
"2017-2018",10,"HUNT COUNTY","BOLES ISD",116916,"TRADITIONAL ISD/CSD","Grade  9","Male",19
"2017-2018",10,"HUNT COUNTY","BOLES ISD",116916,"TRADITIONAL ISD/CSD","Grade 10","Female",30
"2017-2018",10,"HUNT COUNTY","BOLES ISD",116916,"TRADITIONAL ISD/CSD","Grade 10","Male",22
"2017-2018",10,"HUNT COUNTY","BOLES ISD",116916,"TRADITIONAL ISD/CSD","Grade 11","Female",19
"2017-2018",10,"HUNT COUNTY","BOLES ISD",116916,"TRADITIONAL ISD/CSD","Grade 11","Male",17
"2017-2018",10,"HUNT COUNTY","BOLES ISD",116916,"TRADITIONAL ISD/CSD","Grade 12","Female",14
"2017-2018",10,"HUNT COUNTY","BOLES ISD",116916,"TRADITIONAL ISD/CSD","Grade 12","Male",23
"2017-2018",03,"WHARTON COUNTY","BOLING ISD",241901,"TRADITIONAL ISD/CSD","Early Education","Female",-9999999
"2017-2018",03,"WHARTON COUNTY","BOLING ISD",241901,"TRADITIONAL ISD/CSD","Early Education","Male",5
"2017-2018",03,"WHARTON COUNTY","BOLING ISD",241901,"TRADITIONAL ISD/CSD","Pre-kindergarten","Female",-9999999
"2017-2018",03,"WHARTON COUNTY","BOLING ISD",241901,"TRADITIONAL ISD/CSD","Pre-kindergarten","Male",5
"2017-2018",03,"WHARTON COUNTY","BOLING ISD",241901,"TRADITIONAL ISD/CSD","Kindergarten","Female",38
"2017-2018",03,"WHARTON COUNTY","BOLING ISD",241901,"TRADITIONAL ISD/CSD","Kindergarten","Male",37
"2017-2018",03,"WHARTON COUNTY","BOLING ISD",241901,"TRADITIONAL ISD/CSD","Grade  1","Female",40
"2017-2018",03,"WHARTON COUNTY","BOLING ISD",241901,"TRADITIONAL ISD/CSD","Grade  1","Male",38
"2017-2018",03,"WHARTON COUNTY","BOLING ISD",241901,"TRADITIONAL ISD/CSD","Grade  2","Female",32
"2017-2018",03,"WHARTON COUNTY","BOLING ISD",241901,"TRADITIONAL ISD/CSD","Grade  2","Male",46
"2017-2018",03,"WHARTON COUNTY","BOLING ISD",241901,"TRADITIONAL ISD/CSD","Grade  3","Female",41
"2017-2018",03,"WHARTON COUNTY","BOLING ISD",241901,"TRADITIONAL ISD/CSD","Grade  3","Male",49
"2017-2018",03,"WHARTON COUNTY","BOLING ISD",241901,"TRADITIONAL ISD/CSD","Grade  4","Female",46
"2017-2018",03,"WHARTON COUNTY","BOLING ISD",241901,"TRADITIONAL ISD/CSD","Grade  4","Male",33
"2017-2018",03,"WHARTON COUNTY","BOLING ISD",241901,"TRADITIONAL ISD/CSD","Grade  5","Female",36
"2017-2018",03,"WHARTON COUNTY","BOLING ISD",241901,"TRADITIONAL ISD/CSD","Grade  5","Male",39
"2017-2018",03,"WHARTON COUNTY","BOLING ISD",241901,"TRADITIONAL ISD/CSD","Grade  6","Female",45
"2017-2018",03,"WHARTON COUNTY","BOLING ISD",241901,"TRADITIONAL ISD/CSD","Grade  6","Male",36
"2017-2018",03,"WHARTON COUNTY","BOLING ISD",241901,"TRADITIONAL ISD/CSD","Grade  7","Female",50
"2017-2018",03,"WHARTON COUNTY","BOLING ISD",241901,"TRADITIONAL ISD/CSD","Grade  7","Male",42
"2017-2018",03,"WHARTON COUNTY","BOLING ISD",241901,"TRADITIONAL ISD/CSD","Grade  8","Female",52
"2017-2018",03,"WHARTON COUNTY","BOLING ISD",241901,"TRADITIONAL ISD/CSD","Grade  8","Male",53
"2017-2018",03,"WHARTON COUNTY","BOLING ISD",241901,"TRADITIONAL ISD/CSD","Grade  9","Female",42
"2017-2018",03,"WHARTON COUNTY","BOLING ISD",241901,"TRADITIONAL ISD/CSD","Grade  9","Male",52
"2017-2018",03,"WHARTON COUNTY","BOLING ISD",241901,"TRADITIONAL ISD/CSD","Grade 10","Female",65
"2017-2018",03,"WHARTON COUNTY","BOLING ISD",241901,"TRADITIONAL ISD/CSD","Grade 10","Male",33
"2017-2018",03,"WHARTON COUNTY","BOLING ISD",241901,"TRADITIONAL ISD/CSD","Grade 11","Female",34
"2017-2018",03,"WHARTON COUNTY","BOLING ISD",241901,"TRADITIONAL ISD/CSD","Grade 11","Male",56
"2017-2018",03,"WHARTON COUNTY","BOLING ISD",241901,"TRADITIONAL ISD/CSD","Grade 12","Female",39
"2017-2018",03,"WHARTON COUNTY","BOLING ISD",241901,"TRADITIONAL ISD/CSD","Grade 12","Male",35
"2017-2018",10,"FANNIN COUNTY","BONHAM ISD",074903,"TRADITIONAL ISD/CSD","Early Education","Female",-9999999
"2017-2018",10,"FANNIN COUNTY","BONHAM ISD",074903,"TRADITIONAL ISD/CSD","Early Education","Male",-9999999
"2017-2018",10,"FANNIN COUNTY","BONHAM ISD",074903,"TRADITIONAL ISD/CSD","Pre-kindergarten","Female",96
"2017-2018",10,"FANNIN COUNTY","BONHAM ISD",074903,"TRADITIONAL ISD/CSD","Pre-kindergarten","Male",82
"2017-2018",10,"FANNIN COUNTY","BONHAM ISD",074903,"TRADITIONAL ISD/CSD","Kindergarten","Female",61
"2017-2018",10,"FANNIN COUNTY","BONHAM ISD",074903,"TRADITIONAL ISD/CSD","Kindergarten","Male",75
"2017-2018",10,"FANNIN COUNTY","BONHAM ISD",074903,"TRADITIONAL ISD/CSD","Grade  1","Female",54
"2017-2018",10,"FANNIN COUNTY","BONHAM ISD",074903,"TRADITIONAL ISD/CSD","Grade  1","Male",74
"2017-2018",10,"FANNIN COUNTY","BONHAM ISD",074903,"TRADITIONAL ISD/CSD","Grade  2","Female",66
"2017-2018",10,"FANNIN COUNTY","BONHAM ISD",074903,"TRADITIONAL ISD/CSD","Grade  2","Male",79
"2017-2018",10,"FANNIN COUNTY","BONHAM ISD",074903,"TRADITIONAL ISD/CSD","Grade  3","Female",68
"2017-2018",10,"FANNIN COUNTY","BONHAM ISD",074903,"TRADITIONAL ISD/CSD","Grade  3","Male",72
"2017-2018",10,"FANNIN COUNTY","BONHAM ISD",074903,"TRADITIONAL ISD/CSD","Grade  4","Female",60
"2017-2018",10,"FANNIN COUNTY","BONHAM ISD",074903,"TRADITIONAL ISD/CSD","Grade  4","Male",73
"2017-2018",10,"FANNIN COUNTY","BONHAM ISD",074903,"TRADITIONAL ISD/CSD","Grade  5","Female",67
"2017-2018",10,"FANNIN COUNTY","BONHAM ISD",074903,"TRADITIONAL ISD/CSD","Grade  5","Male",70
"2017-2018",10,"FANNIN COUNTY","BONHAM ISD",074903,"TRADITIONAL ISD/CSD","Grade  6","Female",57
"2017-2018",10,"FANNIN COUNTY","BONHAM ISD",074903,"TRADITIONAL ISD/CSD","Grade  6","Male",73
"2017-2018",10,"FANNIN COUNTY","BONHAM ISD",074903,"TRADITIONAL ISD/CSD","Grade  7","Female",67
"2017-2018",10,"FANNIN COUNTY","BONHAM ISD",074903,"TRADITIONAL ISD/CSD","Grade  7","Male",75
"2017-2018",10,"FANNIN COUNTY","BONHAM ISD",074903,"TRADITIONAL ISD/CSD","Grade  8","Female",59
"2017-2018",10,"FANNIN COUNTY","BONHAM ISD",074903,"TRADITIONAL ISD/CSD","Grade  8","Male",51
"2017-2018",10,"FANNIN COUNTY","BONHAM ISD",074903,"TRADITIONAL ISD/CSD","Grade  9","Female",66
"2017-2018",10,"FANNIN COUNTY","BONHAM ISD",074903,"TRADITIONAL ISD/CSD","Grade  9","Male",62
"2017-2018",10,"FANNIN COUNTY","BONHAM ISD",074903,"TRADITIONAL ISD/CSD","Grade 10","Female",59
"2017-2018",10,"FANNIN COUNTY","BONHAM ISD",074903,"TRADITIONAL ISD/CSD","Grade 10","Male",57
"2017-2018",10,"FANNIN COUNTY","BONHAM ISD",074903,"TRADITIONAL ISD/CSD","Grade 11","Female",62
"2017-2018",10,"FANNIN COUNTY","BONHAM ISD",074903,"TRADITIONAL ISD/CSD","Grade 11","Male",67
"2017-2018",10,"FANNIN COUNTY","BONHAM ISD",074903,"TRADITIONAL ISD/CSD","Grade 12","Female",50
"2017-2018",10,"FANNIN COUNTY","BONHAM ISD",074903,"TRADITIONAL ISD/CSD","Grade 12","Male",66
"2017-2018",16,"LIPSCOMB COUNTY","BOOKER ISD",148901,"TRADITIONAL ISD/CSD","Early Education","Female",0
"2017-2018",16,"LIPSCOMB COUNTY","BOOKER ISD",148901,"TRADITIONAL ISD/CSD","Early Education","Male",-9999999
"2017-2018",16,"LIPSCOMB COUNTY","BOOKER ISD",148901,"TRADITIONAL ISD/CSD","Pre-kindergarten","Female",13
"2017-2018",16,"LIPSCOMB COUNTY","BOOKER ISD",148901,"TRADITIONAL ISD/CSD","Pre-kindergarten","Male",10
"2017-2018",16,"LIPSCOMB COUNTY","BOOKER ISD",148901,"TRADITIONAL ISD/CSD","Kindergarten","Female",19
"2017-2018",16,"LIPSCOMB COUNTY","BOOKER ISD",148901,"TRADITIONAL ISD/CSD","Kindergarten","Male",11
"2017-2018",16,"LIPSCOMB COUNTY","BOOKER ISD",148901,"TRADITIONAL ISD/CSD","Grade  1","Female",17
"2017-2018",16,"LIPSCOMB COUNTY","BOOKER ISD",148901,"TRADITIONAL ISD/CSD","Grade  1","Male",17
"2017-2018",16,"LIPSCOMB COUNTY","BOOKER ISD",148901,"TRADITIONAL ISD/CSD","Grade  2","Female",15
"2017-2018",16,"LIPSCOMB COUNTY","BOOKER ISD",148901,"TRADITIONAL ISD/CSD","Grade  2","Male",14
"2017-2018",16,"LIPSCOMB COUNTY","BOOKER ISD",148901,"TRADITIONAL ISD/CSD","Grade  3","Female",20
"2017-2018",16,"LIPSCOMB COUNTY","BOOKER ISD",148901,"TRADITIONAL ISD/CSD","Grade  3","Male",18
"2017-2018",16,"LIPSCOMB COUNTY","BOOKER ISD",148901,"TRADITIONAL ISD/CSD","Grade  4","Female",15
"2017-2018",16,"LIPSCOMB COUNTY","BOOKER ISD",148901,"TRADITIONAL ISD/CSD","Grade  4","Male",9
"2017-2018",16,"LIPSCOMB COUNTY","BOOKER ISD",148901,"TRADITIONAL ISD/CSD","Grade  5","Female",14
"2017-2018",16,"LIPSCOMB COUNTY","BOOKER ISD",148901,"TRADITIONAL ISD/CSD","Grade  5","Male",16
"2017-2018",16,"LIPSCOMB COUNTY","BOOKER ISD",148901,"TRADITIONAL ISD/CSD","Grade  6","Female",12
"2017-2018",16,"LIPSCOMB COUNTY","BOOKER ISD",148901,"TRADITIONAL ISD/CSD","Grade  6","Male",12
"2017-2018",16,"LIPSCOMB COUNTY","BOOKER ISD",148901,"TRADITIONAL ISD/CSD","Grade  7","Female",21
"2017-2018",16,"LIPSCOMB COUNTY","BOOKER ISD",148901,"TRADITIONAL ISD/CSD","Grade  7","Male",9
"2017-2018",16,"LIPSCOMB COUNTY","BOOKER ISD",148901,"TRADITIONAL ISD/CSD","Grade  8","Female",22
"2017-2018",16,"LIPSCOMB COUNTY","BOOKER ISD",148901,"TRADITIONAL ISD/CSD","Grade  8","Male",15
"2017-2018",16,"LIPSCOMB COUNTY","BOOKER ISD",148901,"TRADITIONAL ISD/CSD","Grade  9","Female",5
"2017-2018",16,"LIPSCOMB COUNTY","BOOKER ISD",148901,"TRADITIONAL ISD/CSD","Grade  9","Male",15
"2017-2018",16,"LIPSCOMB COUNTY","BOOKER ISD",148901,"TRADITIONAL ISD/CSD","Grade 10","Female",14
"2017-2018",16,"LIPSCOMB COUNTY","BOOKER ISD",148901,"TRADITIONAL ISD/CSD","Grade 10","Male",14
"2017-2018",16,"LIPSCOMB COUNTY","BOOKER ISD",148901,"TRADITIONAL ISD/CSD","Grade 11","Female",11
"2017-2018",16,"LIPSCOMB COUNTY","BOOKER ISD",148901,"TRADITIONAL ISD/CSD","Grade 11","Male",11
"2017-2018",16,"LIPSCOMB COUNTY","BOOKER ISD",148901,"TRADITIONAL ISD/CSD","Grade 12","Female",7
"2017-2018",16,"LIPSCOMB COUNTY","BOOKER ISD",148901,"TRADITIONAL ISD/CSD","Grade 12","Male",12
"2017-2018",17,"BORDEN COUNTY","BORDEN COUNTY ISD",017901,"TRADITIONAL ISD/CSD","Kindergarten","Female",-9999999
"2017-2018",17,"BORDEN COUNTY","BORDEN COUNTY ISD",017901,"TRADITIONAL ISD/CSD","Kindergarten","Male",-9999999
"2017-2018",17,"BORDEN COUNTY","BORDEN COUNTY ISD",017901,"TRADITIONAL ISD/CSD","Grade  1","Female",-9999999
"2017-2018",17,"BORDEN COUNTY","BORDEN COUNTY ISD",017901,"TRADITIONAL ISD/CSD","Grade  1","Male",11
"2017-2018",17,"BORDEN COUNTY","BORDEN COUNTY ISD",017901,"TRADITIONAL ISD/CSD","Grade  2","Female",7
"2017-2018",17,"BORDEN COUNTY","BORDEN COUNTY ISD",017901,"TRADITIONAL ISD/CSD","Grade  2","Male",13
"2017-2018",17,"BORDEN COUNTY","BORDEN COUNTY ISD",017901,"TRADITIONAL ISD/CSD","Grade  3","Female",5
"2017-2018",17,"BORDEN COUNTY","BORDEN COUNTY ISD",017901,"TRADITIONAL ISD/CSD","Grade  3","Male",14
"2017-2018",17,"BORDEN COUNTY","BORDEN COUNTY ISD",017901,"TRADITIONAL ISD/CSD","Grade  4","Female",10
"2017-2018",17,"BORDEN COUNTY","BORDEN COUNTY ISD",017901,"TRADITIONAL ISD/CSD","Grade  4","Male",9
"2017-2018",17,"BORDEN COUNTY","BORDEN COUNTY ISD",017901,"TRADITIONAL ISD/CSD","Grade  5","Female",9
"2017-2018",17,"BORDEN COUNTY","BORDEN COUNTY ISD",017901,"TRADITIONAL ISD/CSD","Grade  5","Male",7
"2017-2018",17,"BORDEN COUNTY","BORDEN COUNTY ISD",017901,"TRADITIONAL ISD/CSD","Grade  6","Female",14
"2017-2018",17,"BORDEN COUNTY","BORDEN COUNTY ISD",017901,"TRADITIONAL ISD/CSD","Grade  6","Male",9
"2017-2018",17,"BORDEN COUNTY","BORDEN COUNTY ISD",017901,"TRADITIONAL ISD/CSD","Grade  7","Female",7
"2017-2018",17,"BORDEN COUNTY","BORDEN COUNTY ISD",017901,"TRADITIONAL ISD/CSD","Grade  7","Male",9
"2017-2018",17,"BORDEN COUNTY","BORDEN COUNTY ISD",017901,"TRADITIONAL ISD/CSD","Grade  8","Female",11
"2017-2018",17,"BORDEN COUNTY","BORDEN COUNTY ISD",017901,"TRADITIONAL ISD/CSD","Grade  8","Male",5
"2017-2018",17,"BORDEN COUNTY","BORDEN COUNTY ISD",017901,"TRADITIONAL ISD/CSD","Grade  9","Female",10
"2017-2018",17,"BORDEN COUNTY","BORDEN COUNTY ISD",017901,"TRADITIONAL ISD/CSD","Grade  9","Male",14
"2017-2018",17,"BORDEN COUNTY","BORDEN COUNTY ISD",017901,"TRADITIONAL ISD/CSD","Grade 10","Female",14
"2017-2018",17,"BORDEN COUNTY","BORDEN COUNTY ISD",017901,"TRADITIONAL ISD/CSD","Grade 10","Male",9
"2017-2018",17,"BORDEN COUNTY","BORDEN COUNTY ISD",017901,"TRADITIONAL ISD/CSD","Grade 11","Female",13
"2017-2018",17,"BORDEN COUNTY","BORDEN COUNTY ISD",017901,"TRADITIONAL ISD/CSD","Grade 11","Male",9
"2017-2018",17,"BORDEN COUNTY","BORDEN COUNTY ISD",017901,"TRADITIONAL ISD/CSD","Grade 12","Female",7
"2017-2018",17,"BORDEN COUNTY","BORDEN COUNTY ISD",017901,"TRADITIONAL ISD/CSD","Grade 12","Male",8
"2017-2018",16,"HUTCHINSON COUNTY","BORGER ISD",117901,"TRADITIONAL ISD/CSD","Early Education","Female",-9999999
"2017-2018",16,"HUTCHINSON COUNTY","BORGER ISD",117901,"TRADITIONAL ISD/CSD","Early Education","Male",9
"2017-2018",16,"HUTCHINSON COUNTY","BORGER ISD",117901,"TRADITIONAL ISD/CSD","Pre-kindergarten","Female",112
"2017-2018",16,"HUTCHINSON COUNTY","BORGER ISD",117901,"TRADITIONAL ISD/CSD","Pre-kindergarten","Male",117
"2017-2018",16,"HUTCHINSON COUNTY","BORGER ISD",117901,"TRADITIONAL ISD/CSD","Kindergarten","Female",89
"2017-2018",16,"HUTCHINSON COUNTY","BORGER ISD",117901,"TRADITIONAL ISD/CSD","Kindergarten","Male",110
"2017-2018",16,"HUTCHINSON COUNTY","BORGER ISD",117901,"TRADITIONAL ISD/CSD","Grade  1","Female",76
"2017-2018",16,"HUTCHINSON COUNTY","BORGER ISD",117901,"TRADITIONAL ISD/CSD","Grade  1","Male",89
"2017-2018",16,"HUTCHINSON COUNTY","BORGER ISD",117901,"TRADITIONAL ISD/CSD","Grade  2","Female",101
"2017-2018",16,"HUTCHINSON COUNTY","BORGER ISD",117901,"TRADITIONAL ISD/CSD","Grade  2","Male",90
"2017-2018",16,"HUTCHINSON COUNTY","BORGER ISD",117901,"TRADITIONAL ISD/CSD","Grade  3","Female",99
"2017-2018",16,"HUTCHINSON COUNTY","BORGER ISD",117901,"TRADITIONAL ISD/CSD","Grade  3","Male",94
"2017-2018",16,"HUTCHINSON COUNTY","BORGER ISD",117901,"TRADITIONAL ISD/CSD","Grade  4","Female",93
"2017-2018",16,"HUTCHINSON COUNTY","BORGER ISD",117901,"TRADITIONAL ISD/CSD","Grade  4","Male",93
"2017-2018",16,"HUTCHINSON COUNTY","BORGER ISD",117901,"TRADITIONAL ISD/CSD","Grade  5","Female",109
"2017-2018",16,"HUTCHINSON COUNTY","BORGER ISD",117901,"TRADITIONAL ISD/CSD","Grade  5","Male",110
"2017-2018",16,"HUTCHINSON COUNTY","BORGER ISD",117901,"TRADITIONAL ISD/CSD","Grade  6","Female",93
"2017-2018",16,"HUTCHINSON COUNTY","BORGER ISD",117901,"TRADITIONAL ISD/CSD","Grade  6","Male",101
"2017-2018",16,"HUTCHINSON COUNTY","BORGER ISD",117901,"TRADITIONAL ISD/CSD","Grade  7","Female",111
"2017-2018",16,"HUTCHINSON COUNTY","BORGER ISD",117901,"TRADITIONAL ISD/CSD","Grade  7","Male",90
"2017-2018",16,"HUTCHINSON COUNTY","BORGER ISD",117901,"TRADITIONAL ISD/CSD","Grade  8","Female",102
"2017-2018",16,"HUTCHINSON COUNTY","BORGER ISD",117901,"TRADITIONAL ISD/CSD","Grade  8","Male",99
"2017-2018",16,"HUTCHINSON COUNTY","BORGER ISD",117901,"TRADITIONAL ISD/CSD","Grade  9","Female",85
"2017-2018",16,"HUTCHINSON COUNTY","BORGER ISD",117901,"TRADITIONAL ISD/CSD","Grade  9","Male",113
"2017-2018",16,"HUTCHINSON COUNTY","BORGER ISD",117901,"TRADITIONAL ISD/CSD","Grade 10","Female",95
"2017-2018",16,"HUTCHINSON COUNTY","BORGER ISD",117901,"TRADITIONAL ISD/CSD","Grade 10","Male",85
"2017-2018",16,"HUTCHINSON COUNTY","BORGER ISD",117901,"TRADITIONAL ISD/CSD","Grade 11","Female",94
"2017-2018",16,"HUTCHINSON COUNTY","BORGER ISD",117901,"TRADITIONAL ISD/CSD","Grade 11","Male",89
"2017-2018",16,"HUTCHINSON COUNTY","BORGER ISD",117901,"TRADITIONAL ISD/CSD","Grade 12","Female",88
"2017-2018",16,"HUTCHINSON COUNTY","BORGER ISD",117901,"TRADITIONAL ISD/CSD","Grade 12","Male",99
"2017-2018",12,"MCLENNAN COUNTY","BOSQUEVILLE ISD",161923,"TRADITIONAL ISD/CSD","Early Education","Female",-9999999
"2017-2018",12,"MCLENNAN COUNTY","BOSQUEVILLE ISD",161923,"TRADITIONAL ISD/CSD","Early Education","Male",0
"2017-2018",12,"MCLENNAN COUNTY","BOSQUEVILLE ISD",161923,"TRADITIONAL ISD/CSD","Pre-kindergarten","Female",21
"2017-2018",12,"MCLENNAN COUNTY","BOSQUEVILLE ISD",161923,"TRADITIONAL ISD/CSD","Pre-kindergarten","Male",21
"2017-2018",12,"MCLENNAN COUNTY","BOSQUEVILLE ISD",161923,"TRADITIONAL ISD/CSD","Kindergarten","Female",32
"2017-2018",12,"MCLENNAN COUNTY","BOSQUEVILLE ISD",161923,"TRADITIONAL ISD/CSD","Kindergarten","Male",22
"2017-2018",12,"MCLENNAN COUNTY","BOSQUEVILLE ISD",161923,"TRADITIONAL ISD/CSD","Grade  1","Female",32
"2017-2018",12,"MCLENNAN COUNTY","BOSQUEVILLE ISD",161923,"TRADITIONAL ISD/CSD","Grade  1","Male",16
"2017-2018",12,"MCLENNAN COUNTY","BOSQUEVILLE ISD",161923,"TRADITIONAL ISD/CSD","Grade  2","Female",23
"2017-2018",12,"MCLENNAN COUNTY","BOSQUEVILLE ISD",161923,"TRADITIONAL ISD/CSD","Grade  2","Male",19
"2017-2018",12,"MCLENNAN COUNTY","BOSQUEVILLE ISD",161923,"TRADITIONAL ISD/CSD","Grade  3","Female",29
"2017-2018",12,"MCLENNAN COUNTY","BOSQUEVILLE ISD",161923,"TRADITIONAL ISD/CSD","Grade  3","Male",24
"2017-2018",12,"MCLENNAN COUNTY","BOSQUEVILLE ISD",161923,"TRADITIONAL ISD/CSD","Grade  4","Female",19
"2017-2018",12,"MCLENNAN COUNTY","BOSQUEVILLE ISD",161923,"TRADITIONAL ISD/CSD","Grade  4","Male",28
"2017-2018",12,"MCLENNAN COUNTY","BOSQUEVILLE ISD",161923,"TRADITIONAL ISD/CSD","Grade  5","Female",30
"2017-2018",12,"MCLENNAN COUNTY","BOSQUEVILLE ISD",161923,"TRADITIONAL ISD/CSD","Grade  5","Male",26
"2017-2018",12,"MCLENNAN COUNTY","BOSQUEVILLE ISD",161923,"TRADITIONAL ISD/CSD","Grade  6","Female",35
