"Year","Region","County Name","Grade Level Name","Gender Name","Gender Count"
"2017-2018",16,"RANDALL COUNTY","Kindergarten","Female",345
"2017-2018",16,"RANDALL COUNTY","Kindergarten","Male",373
"2017-2018",16,"RANDALL COUNTY","Grade  1","Female",387
"2017-2018",16,"RANDALL COUNTY","Grade  1","Male",389
"2017-2018",16,"RANDALL COUNTY","Grade  2","Female",357
"2017-2018",16,"RANDALL COUNTY","Grade  2","Male",342
"2017-2018",16,"RANDALL COUNTY","Grade  3","Female",360
"2017-2018",16,"RANDALL COUNTY","Grade  3","Male",404
"2017-2018",16,"RANDALL COUNTY","Grade  4","Female",349
"2017-2018",16,"RANDALL COUNTY","Grade  4","Male",427
"2017-2018",16,"RANDALL COUNTY","Grade  5","Female",398
"2017-2018",16,"RANDALL COUNTY","Grade  5","Male",414
"2017-2018",16,"RANDALL COUNTY","Grade  6","Female",381
"2017-2018",16,"RANDALL COUNTY","Grade  6","Male",397
"2017-2018",16,"RANDALL COUNTY","Grade  7","Female",353
"2017-2018",16,"RANDALL COUNTY","Grade  7","Male",397
"2017-2018",16,"RANDALL COUNTY","Grade  8","Female",389
"2017-2018",16,"RANDALL COUNTY","Grade  8","Male",410
"2017-2018",16,"RANDALL COUNTY","Grade  9","Female",404
"2017-2018",16,"RANDALL COUNTY","Grade  9","Male",368
"2017-2018",16,"RANDALL COUNTY","Grade 10","Female",345
"2017-2018",16,"RANDALL COUNTY","Grade 10","Male",410
"2017-2018",16,"RANDALL COUNTY","Grade 11","Female",345
"2017-2018",16,"RANDALL COUNTY","Grade 11","Male",359
"2017-2018",16,"RANDALL COUNTY","Grade 12","Female",346
"2017-2018",16,"RANDALL COUNTY","Grade 12","Male",347
"2017-2018",18,"REAGAN COUNTY","Early Education","Female",-9999999
"2017-2018",18,"REAGAN COUNTY","Early Education","Male",-9999999
"2017-2018",18,"REAGAN COUNTY","Pre-kindergarten","Female",39
"2017-2018",18,"REAGAN COUNTY","Pre-kindergarten","Male",33
"2017-2018",18,"REAGAN COUNTY","Kindergarten","Female",32
"2017-2018",18,"REAGAN COUNTY","Kindergarten","Male",31
"2017-2018",18,"REAGAN COUNTY","Grade  1","Female",29
"2017-2018",18,"REAGAN COUNTY","Grade  1","Male",26
"2017-2018",18,"REAGAN COUNTY","Grade  2","Female",27
"2017-2018",18,"REAGAN COUNTY","Grade  2","Male",26
"2017-2018",18,"REAGAN COUNTY","Grade  3","Female",31
"2017-2018",18,"REAGAN COUNTY","Grade  3","Male",30
"2017-2018",18,"REAGAN COUNTY","Grade  4","Female",32
"2017-2018",18,"REAGAN COUNTY","Grade  4","Male",38
"2017-2018",18,"REAGAN COUNTY","Grade  5","Female",26
"2017-2018",18,"REAGAN COUNTY","Grade  5","Male",37
"2017-2018",18,"REAGAN COUNTY","Grade  6","Female",31
"2017-2018",18,"REAGAN COUNTY","Grade  6","Male",38
"2017-2018",18,"REAGAN COUNTY","Grade  7","Female",28
"2017-2018",18,"REAGAN COUNTY","Grade  7","Male",34
"2017-2018",18,"REAGAN COUNTY","Grade  8","Female",23
"2017-2018",18,"REAGAN COUNTY","Grade  8","Male",37
"2017-2018",18,"REAGAN COUNTY","Grade  9","Female",40
"2017-2018",18,"REAGAN COUNTY","Grade  9","Male",34
"2017-2018",18,"REAGAN COUNTY","Grade 10","Female",34
"2017-2018",18,"REAGAN COUNTY","Grade 10","Male",27
"2017-2018",18,"REAGAN COUNTY","Grade 11","Female",24
"2017-2018",18,"REAGAN COUNTY","Grade 11","Male",25
"2017-2018",18,"REAGAN COUNTY","Grade 12","Female",22
"2017-2018",18,"REAGAN COUNTY","Grade 12","Male",23
"2017-2018",20,"REAL COUNTY","Pre-kindergarten","Female",10
"2017-2018",20,"REAL COUNTY","Pre-kindergarten","Male",6
"2017-2018",20,"REAL COUNTY","Kindergarten","Female",15
"2017-2018",20,"REAL COUNTY","Kindergarten","Male",13
"2017-2018",20,"REAL COUNTY","Grade  1","Female",10
"2017-2018",20,"REAL COUNTY","Grade  1","Male",17
"2017-2018",20,"REAL COUNTY","Grade  2","Female",12
"2017-2018",20,"REAL COUNTY","Grade  2","Male",26
"2017-2018",20,"REAL COUNTY","Grade  3","Female",8
"2017-2018",20,"REAL COUNTY","Grade  3","Male",27
"2017-2018",20,"REAL COUNTY","Grade  4","Female",20
"2017-2018",20,"REAL COUNTY","Grade  4","Male",19
"2017-2018",20,"REAL COUNTY","Grade  5","Female",23
"2017-2018",20,"REAL COUNTY","Grade  5","Male",20
"2017-2018",20,"REAL COUNTY","Grade  6","Female",26
"2017-2018",20,"REAL COUNTY","Grade  6","Male",21
"2017-2018",20,"REAL COUNTY","Grade  7","Female",23
"2017-2018",20,"REAL COUNTY","Grade  7","Male",21
"2017-2018",20,"REAL COUNTY","Grade  8","Female",37
"2017-2018",20,"REAL COUNTY","Grade  8","Male",29
"2017-2018",20,"REAL COUNTY","Grade  9","Female",17
"2017-2018",20,"REAL COUNTY","Grade  9","Male",17
"2017-2018",20,"REAL COUNTY","Grade 10","Female",24
"2017-2018",20,"REAL COUNTY","Grade 10","Male",34
"2017-2018",20,"REAL COUNTY","Grade 11","Female",23
"2017-2018",20,"REAL COUNTY","Grade 11","Male",16
"2017-2018",20,"REAL COUNTY","Grade 12","Female",13
"2017-2018",20,"REAL COUNTY","Grade 12","Male",15
"2017-2018",08,"RED RIVER COUNTY","Early Education","Female",-9999999
"2017-2018",08,"RED RIVER COUNTY","Early Education","Male",-9999999
"2017-2018",08,"RED RIVER COUNTY","Pre-kindergarten","Female",66
"2017-2018",08,"RED RIVER COUNTY","Pre-kindergarten","Male",78
"2017-2018",08,"RED RIVER COUNTY","Kindergarten","Female",72
"2017-2018",08,"RED RIVER COUNTY","Kindergarten","Male",74
"2017-2018",08,"RED RIVER COUNTY","Grade  1","Female",67
"2017-2018",08,"RED RIVER COUNTY","Grade  1","Male",84
"2017-2018",08,"RED RIVER COUNTY","Grade  2","Female",72
"2017-2018",08,"RED RIVER COUNTY","Grade  2","Male",75
"2017-2018",08,"RED RIVER COUNTY","Grade  3","Female",84
"2017-2018",08,"RED RIVER COUNTY","Grade  3","Male",76
"2017-2018",08,"RED RIVER COUNTY","Grade  4","Female",81
"2017-2018",08,"RED RIVER COUNTY","Grade  4","Male",84
"2017-2018",08,"RED RIVER COUNTY","Grade  5","Female",72
"2017-2018",08,"RED RIVER COUNTY","Grade  5","Male",76
"2017-2018",08,"RED RIVER COUNTY","Grade  6","Female",84
"2017-2018",08,"RED RIVER COUNTY","Grade  6","Male",75
"2017-2018",08,"RED RIVER COUNTY","Grade  7","Female",62
"2017-2018",08,"RED RIVER COUNTY","Grade  7","Male",66
"2017-2018",08,"RED RIVER COUNTY","Grade  8","Female",73
"2017-2018",08,"RED RIVER COUNTY","Grade  8","Male",84
"2017-2018",08,"RED RIVER COUNTY","Grade  9","Female",63
"2017-2018",08,"RED RIVER COUNTY","Grade  9","Male",89
"2017-2018",08,"RED RIVER COUNTY","Grade 10","Female",70
"2017-2018",08,"RED RIVER COUNTY","Grade 10","Male",78
"2017-2018",08,"RED RIVER COUNTY","Grade 11","Female",76
"2017-2018",08,"RED RIVER COUNTY","Grade 11","Male",78
"2017-2018",08,"RED RIVER COUNTY","Grade 12","Female",74
"2017-2018",08,"RED RIVER COUNTY","Grade 12","Male",77
"2017-2018",18,"REEVES COUNTY","Early Education","Female",-9999999
"2017-2018",18,"REEVES COUNTY","Early Education","Male",5
"2017-2018",18,"REEVES COUNTY","Pre-kindergarten","Female",47
"2017-2018",18,"REEVES COUNTY","Pre-kindergarten","Male",38
"2017-2018",18,"REEVES COUNTY","Kindergarten","Female",92
"2017-2018",18,"REEVES COUNTY","Kindergarten","Male",107
"2017-2018",18,"REEVES COUNTY","Grade  1","Female",119
"2017-2018",18,"REEVES COUNTY","Grade  1","Male",125
"2017-2018",18,"REEVES COUNTY","Grade  2","Female",92
"2017-2018",18,"REEVES COUNTY","Grade  2","Male",122
"2017-2018",18,"REEVES COUNTY","Grade  3","Female",129
"2017-2018",18,"REEVES COUNTY","Grade  3","Male",132
"2017-2018",18,"REEVES COUNTY","Grade  4","Female",120
"2017-2018",18,"REEVES COUNTY","Grade  4","Male",138
"2017-2018",18,"REEVES COUNTY","Grade  5","Female",110
"2017-2018",18,"REEVES COUNTY","Grade  5","Male",116
"2017-2018",18,"REEVES COUNTY","Grade  6","Female",107
"2017-2018",18,"REEVES COUNTY","Grade  6","Male",96
"2017-2018",18,"REEVES COUNTY","Grade  7","Female",86
"2017-2018",18,"REEVES COUNTY","Grade  7","Male",92
"2017-2018",18,"REEVES COUNTY","Grade  8","Female",87
"2017-2018",18,"REEVES COUNTY","Grade  8","Male",111
"2017-2018",18,"REEVES COUNTY","Grade  9","Female",93
"2017-2018",18,"REEVES COUNTY","Grade  9","Male",121
"2017-2018",18,"REEVES COUNTY","Grade 10","Female",99
"2017-2018",18,"REEVES COUNTY","Grade 10","Male",97
"2017-2018",18,"REEVES COUNTY","Grade 11","Female",80
"2017-2018",18,"REEVES COUNTY","Grade 11","Male",93
"2017-2018",18,"REEVES COUNTY","Grade 12","Female",68
"2017-2018",18,"REEVES COUNTY","Grade 12","Male",80
"2017-2018",03,"REFUGIO COUNTY","Early Education","Female",-9999999
"2017-2018",03,"REFUGIO COUNTY","Early Education","Male",8
"2017-2018",03,"REFUGIO COUNTY","Pre-kindergarten","Female",26
"2017-2018",03,"REFUGIO COUNTY","Pre-kindergarten","Male",26
"2017-2018",03,"REFUGIO COUNTY","Kindergarten","Female",49
"2017-2018",03,"REFUGIO COUNTY","Kindergarten","Male",46
"2017-2018",03,"REFUGIO COUNTY","Grade  1","Female",50
"2017-2018",03,"REFUGIO COUNTY","Grade  1","Male",38
"2017-2018",03,"REFUGIO COUNTY","Grade  2","Female",42
"2017-2018",03,"REFUGIO COUNTY","Grade  2","Male",50
"2017-2018",03,"REFUGIO COUNTY","Grade  3","Female",46
"2017-2018",03,"REFUGIO COUNTY","Grade  3","Male",39
"2017-2018",03,"REFUGIO COUNTY","Grade  4","Female",59
"2017-2018",03,"REFUGIO COUNTY","Grade  4","Male",60
"2017-2018",03,"REFUGIO COUNTY","Grade  5","Female",53
"2017-2018",03,"REFUGIO COUNTY","Grade  5","Male",46
"2017-2018",03,"REFUGIO COUNTY","Grade  6","Female",44
"2017-2018",03,"REFUGIO COUNTY","Grade  6","Male",45
"2017-2018",03,"REFUGIO COUNTY","Grade  7","Female",32
"2017-2018",03,"REFUGIO COUNTY","Grade  7","Male",49
"2017-2018",03,"REFUGIO COUNTY","Grade  8","Female",56
"2017-2018",03,"REFUGIO COUNTY","Grade  8","Male",47
"2017-2018",03,"REFUGIO COUNTY","Grade  9","Female",41
"2017-2018",03,"REFUGIO COUNTY","Grade  9","Male",44
"2017-2018",03,"REFUGIO COUNTY","Grade 10","Female",50
"2017-2018",03,"REFUGIO COUNTY","Grade 10","Male",43
"2017-2018",03,"REFUGIO COUNTY","Grade 11","Female",50
"2017-2018",03,"REFUGIO COUNTY","Grade 11","Male",54
"2017-2018",03,"REFUGIO COUNTY","Grade 12","Female",40
"2017-2018",03,"REFUGIO COUNTY","Grade 12","Male",54
"2017-2018",16,"ROBERTS COUNTY","Pre-kindergarten","Female",8
"2017-2018",16,"ROBERTS COUNTY","Pre-kindergarten","Male",5
"2017-2018",16,"ROBERTS COUNTY","Kindergarten","Female",-9999999
"2017-2018",16,"ROBERTS COUNTY","Kindergarten","Male",7
"2017-2018",16,"ROBERTS COUNTY","Grade  1","Female",11
"2017-2018",16,"ROBERTS COUNTY","Grade  1","Male",9
"2017-2018",16,"ROBERTS COUNTY","Grade  2","Female",8
"2017-2018",16,"ROBERTS COUNTY","Grade  2","Male",7
"2017-2018",16,"ROBERTS COUNTY","Grade  3","Female",5
"2017-2018",16,"ROBERTS COUNTY","Grade  3","Male",-9999999
"2017-2018",16,"ROBERTS COUNTY","Grade  4","Female",7
"2017-2018",16,"ROBERTS COUNTY","Grade  4","Male",9
"2017-2018",16,"ROBERTS COUNTY","Grade  5","Female",12
"2017-2018",16,"ROBERTS COUNTY","Grade  5","Male",13
"2017-2018",16,"ROBERTS COUNTY","Grade  6","Female",7
"2017-2018",16,"ROBERTS COUNTY","Grade  6","Male",13
"2017-2018",16,"ROBERTS COUNTY","Grade  7","Female",7
"2017-2018",16,"ROBERTS COUNTY","Grade  7","Male",5
"2017-2018",16,"ROBERTS COUNTY","Grade  8","Female",10
"2017-2018",16,"ROBERTS COUNTY","Grade  8","Male",8
"2017-2018",16,"ROBERTS COUNTY","Grade  9","Female",14
"2017-2018",16,"ROBERTS COUNTY","Grade  9","Male",-9999999
"2017-2018",16,"ROBERTS COUNTY","Grade 10","Female",-9999999
"2017-2018",16,"ROBERTS COUNTY","Grade 10","Male",8
"2017-2018",16,"ROBERTS COUNTY","Grade 11","Female",9
"2017-2018",16,"ROBERTS COUNTY","Grade 11","Male",12
"2017-2018",16,"ROBERTS COUNTY","Grade 12","Female",6
"2017-2018",16,"ROBERTS COUNTY","Grade 12","Male",6
"2017-2018",06,"ROBERTSON COUNTY","Early Education","Female",0
"2017-2018",06,"ROBERTSON COUNTY","Early Education","Male",-9999999
"2017-2018",06,"ROBERTSON COUNTY","Pre-kindergarten","Female",126
"2017-2018",06,"ROBERTSON COUNTY","Pre-kindergarten","Male",109
"2017-2018",06,"ROBERTSON COUNTY","Kindergarten","Female",135
"2017-2018",06,"ROBERTSON COUNTY","Kindergarten","Male",128
"2017-2018",06,"ROBERTSON COUNTY","Grade  1","Female",114
"2017-2018",06,"ROBERTSON COUNTY","Grade  1","Male",124
"2017-2018",06,"ROBERTSON COUNTY","Grade  2","Female",128
"2017-2018",06,"ROBERTSON COUNTY","Grade  2","Male",126
"2017-2018",06,"ROBERTSON COUNTY","Grade  3","Female",114
"2017-2018",06,"ROBERTSON COUNTY","Grade  3","Male",121
"2017-2018",06,"ROBERTSON COUNTY","Grade  4","Female",136
"2017-2018",06,"ROBERTSON COUNTY","Grade  4","Male",132
"2017-2018",06,"ROBERTSON COUNTY","Grade  5","Female",119
"2017-2018",06,"ROBERTSON COUNTY","Grade  5","Male",135
"2017-2018",06,"ROBERTSON COUNTY","Grade  6","Female",118
"2017-2018",06,"ROBERTSON COUNTY","Grade  6","Male",140
"2017-2018",06,"ROBERTSON COUNTY","Grade  7","Female",118
"2017-2018",06,"ROBERTSON COUNTY","Grade  7","Male",116
"2017-2018",06,"ROBERTSON COUNTY","Grade  8","Female",107
"2017-2018",06,"ROBERTSON COUNTY","Grade  8","Male",139
"2017-2018",06,"ROBERTSON COUNTY","Grade  9","Female",109
"2017-2018",06,"ROBERTSON COUNTY","Grade  9","Male",122
"2017-2018",06,"ROBERTSON COUNTY","Grade 10","Female",90
"2017-2018",06,"ROBERTSON COUNTY","Grade 10","Male",117
"2017-2018",06,"ROBERTSON COUNTY","Grade 11","Female",123
"2017-2018",06,"ROBERTSON COUNTY","Grade 11","Male",128
"2017-2018",06,"ROBERTSON COUNTY","Grade 12","Female",101
"2017-2018",06,"ROBERTSON COUNTY","Grade 12","Male",125
"2017-2018",10,"ROCKWALL COUNTY","Early Education","Female",69
"2017-2018",10,"ROCKWALL COUNTY","Early Education","Male",123
"2017-2018",10,"ROCKWALL COUNTY","Pre-kindergarten","Female",182
"2017-2018",10,"ROCKWALL COUNTY","Pre-kindergarten","Male",169
"2017-2018",10,"ROCKWALL COUNTY","Kindergarten","Female",702
"2017-2018",10,"ROCKWALL COUNTY","Kindergarten","Male",742
"2017-2018",10,"ROCKWALL COUNTY","Grade  1","Female",753
"2017-2018",10,"ROCKWALL COUNTY","Grade  1","Male",767
"2017-2018",10,"ROCKWALL COUNTY","Grade  2","Female",724
"2017-2018",10,"ROCKWALL COUNTY","Grade  2","Male",789
"2017-2018",10,"ROCKWALL COUNTY","Grade  3","Female",796
"2017-2018",10,"ROCKWALL COUNTY","Grade  3","Male",803
"2017-2018",10,"ROCKWALL COUNTY","Grade  4","Female",808
"2017-2018",10,"ROCKWALL COUNTY","Grade  4","Male",851
"2017-2018",10,"ROCKWALL COUNTY","Grade  5","Female",869
"2017-2018",10,"ROCKWALL COUNTY","Grade  5","Male",886
"2017-2018",10,"ROCKWALL COUNTY","Grade  6","Female",819
"2017-2018",10,"ROCKWALL COUNTY","Grade  6","Male",927
"2017-2018",10,"ROCKWALL COUNTY","Grade  7","Female",898
"2017-2018",10,"ROCKWALL COUNTY","Grade  7","Male",876
"2017-2018",10,"ROCKWALL COUNTY","Grade  8","Female",884
"2017-2018",10,"ROCKWALL COUNTY","Grade  8","Male",884
"2017-2018",10,"ROCKWALL COUNTY","Grade  9","Female",894
"2017-2018",10,"ROCKWALL COUNTY","Grade  9","Male",971
"2017-2018",10,"ROCKWALL COUNTY","Grade 10","Female",818
"2017-2018",10,"ROCKWALL COUNTY","Grade 10","Male",899
"2017-2018",10,"ROCKWALL COUNTY","Grade 11","Female",827
"2017-2018",10,"ROCKWALL COUNTY","Grade 11","Male",825
"2017-2018",10,"ROCKWALL COUNTY","Grade 12","Female",718
"2017-2018",10,"ROCKWALL COUNTY","Grade 12","Male",761
"2017-2018",15,"RUNNELS COUNTY","Early Education","Female",-9999999
"2017-2018",15,"RUNNELS COUNTY","Early Education","Male",-9999999
"2017-2018",15,"RUNNELS COUNTY","Pre-kindergarten","Female",40
"2017-2018",15,"RUNNELS COUNTY","Pre-kindergarten","Male",45
"2017-2018",15,"RUNNELS COUNTY","Kindergarten","Female",54
"2017-2018",15,"RUNNELS COUNTY","Kindergarten","Male",76
"2017-2018",15,"RUNNELS COUNTY","Grade  1","Female",77
"2017-2018",15,"RUNNELS COUNTY","Grade  1","Male",64
"2017-2018",15,"RUNNELS COUNTY","Grade  2","Female",66
"2017-2018",15,"RUNNELS COUNTY","Grade  2","Male",78
"2017-2018",15,"RUNNELS COUNTY","Grade  3","Female",70
"2017-2018",15,"RUNNELS COUNTY","Grade  3","Male",71
"2017-2018",15,"RUNNELS COUNTY","Grade  4","Female",76
"2017-2018",15,"RUNNELS COUNTY","Grade  4","Male",74
"2017-2018",15,"RUNNELS COUNTY","Grade  5","Female",82
"2017-2018",15,"RUNNELS COUNTY","Grade  5","Male",77
"2017-2018",15,"RUNNELS COUNTY","Grade  6","Female",72
"2017-2018",15,"RUNNELS COUNTY","Grade  6","Male",79
"2017-2018",15,"RUNNELS COUNTY","Grade  7","Female",89
"2017-2018",15,"RUNNELS COUNTY","Grade  7","Male",77
"2017-2018",15,"RUNNELS COUNTY","Grade  8","Female",68
"2017-2018",15,"RUNNELS COUNTY","Grade  8","Male",81
"2017-2018",15,"RUNNELS COUNTY","Grade  9","Female",78
"2017-2018",15,"RUNNELS COUNTY","Grade  9","Male",81
"2017-2018",15,"RUNNELS COUNTY","Grade 10","Female",67
"2017-2018",15,"RUNNELS COUNTY","Grade 10","Male",92
"2017-2018",15,"RUNNELS COUNTY","Grade 11","Female",55
"2017-2018",15,"RUNNELS COUNTY","Grade 11","Male",64
"2017-2018",15,"RUNNELS COUNTY","Grade 12","Female",65
"2017-2018",15,"RUNNELS COUNTY","Grade 12","Male",69
"2017-2018",07,"RUSK COUNTY","Early Education","Female",8
"2017-2018",07,"RUSK COUNTY","Early Education","Male",13
"2017-2018",07,"RUSK COUNTY","Pre-kindergarten","Female",196
"2017-2018",07,"RUSK COUNTY","Pre-kindergarten","Male",190
"2017-2018",07,"RUSK COUNTY","Kindergarten","Female",290
"2017-2018",07,"RUSK COUNTY","Kindergarten","Male",313
"2017-2018",07,"RUSK COUNTY","Grade  1","Female",266
"2017-2018",07,"RUSK COUNTY","Grade  1","Male",304
"2017-2018",07,"RUSK COUNTY","Grade  2","Female",280
"2017-2018",07,"RUSK COUNTY","Grade  2","Male",285
"2017-2018",07,"RUSK COUNTY","Grade  3","Female",296
"2017-2018",07,"RUSK COUNTY","Grade  3","Male",317
"2017-2018",07,"RUSK COUNTY","Grade  4","Female",318
"2017-2018",07,"RUSK COUNTY","Grade  4","Male",283
"2017-2018",07,"RUSK COUNTY","Grade  5","Female",352
"2017-2018",07,"RUSK COUNTY","Grade  5","Male",324
"2017-2018",07,"RUSK COUNTY","Grade  6","Female",292
"2017-2018",07,"RUSK COUNTY","Grade  6","Male",305
"2017-2018",07,"RUSK COUNTY","Grade  7","Female",314
"2017-2018",07,"RUSK COUNTY","Grade  7","Male",307
"2017-2018",07,"RUSK COUNTY","Grade  8","Female",291
"2017-2018",07,"RUSK COUNTY","Grade  8","Male",295
"2017-2018",07,"RUSK COUNTY","Grade  9","Female",310
"2017-2018",07,"RUSK COUNTY","Grade  9","Male",298
"2017-2018",07,"RUSK COUNTY","Grade 10","Female",283
"2017-2018",07,"RUSK COUNTY","Grade 10","Male",289
"2017-2018",07,"RUSK COUNTY","Grade 11","Female",268
"2017-2018",07,"RUSK COUNTY","Grade 11","Male",298
"2017-2018",07,"RUSK COUNTY","Grade 12","Female",266
"2017-2018",07,"RUSK COUNTY","Grade 12","Male",306
"2017-2018",07,"SABINE COUNTY","Pre-kindergarten","Female",35
"2017-2018",07,"SABINE COUNTY","Pre-kindergarten","Male",34
"2017-2018",07,"SABINE COUNTY","Kindergarten","Female",55
"2017-2018",07,"SABINE COUNTY","Kindergarten","Male",43
"2017-2018",07,"SABINE COUNTY","Grade  1","Female",54
"2017-2018",07,"SABINE COUNTY","Grade  1","Male",65
"2017-2018",07,"SABINE COUNTY","Grade  2","Female",67
"2017-2018",07,"SABINE COUNTY","Grade  2","Male",65
"2017-2018",07,"SABINE COUNTY","Grade  3","Female",56
"2017-2018",07,"SABINE COUNTY","Grade  3","Male",52
"2017-2018",07,"SABINE COUNTY","Grade  4","Female",61
"2017-2018",07,"SABINE COUNTY","Grade  4","Male",59
"2017-2018",07,"SABINE COUNTY","Grade  5","Female",67
"2017-2018",07,"SABINE COUNTY","Grade  5","Male",62
"2017-2018",07,"SABINE COUNTY","Grade  6","Female",57
"2017-2018",07,"SABINE COUNTY","Grade  6","Male",61
"2017-2018",07,"SABINE COUNTY","Grade  7","Female",53
"2017-2018",07,"SABINE COUNTY","Grade  7","Male",60
"2017-2018",07,"SABINE COUNTY","Grade  8","Female",42
"2017-2018",07,"SABINE COUNTY","Grade  8","Male",59
"2017-2018",07,"SABINE COUNTY","Grade  9","Female",58
"2017-2018",07,"SABINE COUNTY","Grade  9","Male",72
"2017-2018",07,"SABINE COUNTY","Grade 10","Female",56
"2017-2018",07,"SABINE COUNTY","Grade 10","Male",48
"2017-2018",07,"SABINE COUNTY","Grade 11","Female",51
"2017-2018",07,"SABINE COUNTY","Grade 11","Male",47
"2017-2018",07,"SABINE COUNTY","Grade 12","Female",61
"2017-2018",07,"SABINE COUNTY","Grade 12","Male",62
"2017-2018",07,"SAN AUGUSTINE COUNTY","Early Education","Female",-9999999
"2017-2018",07,"SAN AUGUSTINE COUNTY","Early Education","Male",0
"2017-2018",07,"SAN AUGUSTINE COUNTY","Pre-kindergarten","Female",53
"2017-2018",07,"SAN AUGUSTINE COUNTY","Pre-kindergarten","Male",45
"2017-2018",07,"SAN AUGUSTINE COUNTY","Kindergarten","Female",41
"2017-2018",07,"SAN AUGUSTINE COUNTY","Kindergarten","Male",45
"2017-2018",07,"SAN AUGUSTINE COUNTY","Grade  1","Female",36
"2017-2018",07,"SAN AUGUSTINE COUNTY","Grade  1","Male",39
"2017-2018",07,"SAN AUGUSTINE COUNTY","Grade  2","Female",43
"2017-2018",07,"SAN AUGUSTINE COUNTY","Grade  2","Male",45
"2017-2018",07,"SAN AUGUSTINE COUNTY","Grade  3","Female",40
"2017-2018",07,"SAN AUGUSTINE COUNTY","Grade  3","Male",46
"2017-2018",07,"SAN AUGUSTINE COUNTY","Grade  4","Female",31
"2017-2018",07,"SAN AUGUSTINE COUNTY","Grade  4","Male",39
"2017-2018",07,"SAN AUGUSTINE COUNTY","Grade  5","Female",42
"2017-2018",07,"SAN AUGUSTINE COUNTY","Grade  5","Male",53
"2017-2018",07,"SAN AUGUSTINE COUNTY","Grade  6","Female",48
"2017-2018",07,"SAN AUGUSTINE COUNTY","Grade  6","Male",43
"2017-2018",07,"SAN AUGUSTINE COUNTY","Grade  7","Female",42
"2017-2018",07,"SAN AUGUSTINE COUNTY","Grade  7","Male",46
"2017-2018",07,"SAN AUGUSTINE COUNTY","Grade  8","Female",26
"2017-2018",07,"SAN AUGUSTINE COUNTY","Grade  8","Male",39
"2017-2018",07,"SAN AUGUSTINE COUNTY","Grade  9","Female",45
"2017-2018",07,"SAN AUGUSTINE COUNTY","Grade  9","Male",36
"2017-2018",07,"SAN AUGUSTINE COUNTY","Grade 10","Female",50
"2017-2018",07,"SAN AUGUSTINE COUNTY","Grade 10","Male",49
"2017-2018",07,"SAN AUGUSTINE COUNTY","Grade 11","Female",43
"2017-2018",07,"SAN AUGUSTINE COUNTY","Grade 11","Male",38
"2017-2018",07,"SAN AUGUSTINE COUNTY","Grade 12","Female",32
"2017-2018",07,"SAN AUGUSTINE COUNTY","Grade 12","Male",36
