"YEAR","REGION","COUNTY NAME","GRADE","ENROLLMENT"
"2018-2019",14,"TAYLOR COUNTY","Grade 9",2606
"2018-2019",14,"TAYLOR COUNTY","Grade 10",2111
"2018-2019",14,"TAYLOR COUNTY","Grade 11",1950
"2018-2019",14,"TAYLOR COUNTY","Grade 12",1656
"2018-2019",18,"TERRELL COUNTY","Pre-kindergarten",-999
"2018-2019",18,"TERRELL COUNTY","Kindergarten",11
"2018-2019",18,"TERRELL COUNTY","Grade 1",10
"2018-2019",18,"TERRELL COUNTY","Grade 2",7
"2018-2019",18,"TERRELL COUNTY","Grade 3",13
"2018-2019",18,"TERRELL COUNTY","Grade 4",9
"2018-2019",18,"TERRELL COUNTY","Grade 5",10
"2018-2019",18,"TERRELL COUNTY","Grade 6",9
"2018-2019",18,"TERRELL COUNTY","Grade 7",6
"2018-2019",18,"TERRELL COUNTY","Grade 8",12
"2018-2019",18,"TERRELL COUNTY","Grade 9",6
"2018-2019",18,"TERRELL COUNTY","Grade 10",8
"2018-2019",18,"TERRELL COUNTY","Grade 11",7
"2018-2019",18,"TERRELL COUNTY","Grade 12",-999
"2018-2019",17,"TERRY COUNTY","Early Education",-999
"2018-2019",17,"TERRY COUNTY","Pre-kindergarten",196
"2018-2019",17,"TERRY COUNTY","Kindergarten",163
"2018-2019",17,"TERRY COUNTY","Grade 1",166
"2018-2019",17,"TERRY COUNTY","Grade 2",155
"2018-2019",17,"TERRY COUNTY","Grade 3",167
"2018-2019",17,"TERRY COUNTY","Grade 4",193
"2018-2019",17,"TERRY COUNTY","Grade 5",171
"2018-2019",17,"TERRY COUNTY","Grade 6",180
"2018-2019",17,"TERRY COUNTY","Grade 7",170
"2018-2019",17,"TERRY COUNTY","Grade 8",166
"2018-2019",17,"TERRY COUNTY","Grade 9",172
"2018-2019",17,"TERRY COUNTY","Grade 10",165
"2018-2019",17,"TERRY COUNTY","Grade 11",144
"2018-2019",17,"TERRY COUNTY","Grade 12",-999
"2018-2019",09,"THROCKMORTON COUNTY","Pre-kindergarten",22
"2018-2019",09,"THROCKMORTON COUNTY","Kindergarten",18
"2018-2019",09,"THROCKMORTON COUNTY","Grade 1",17
"2018-2019",09,"THROCKMORTON COUNTY","Grade 2",15
"2018-2019",09,"THROCKMORTON COUNTY","Grade 3",18
"2018-2019",09,"THROCKMORTON COUNTY","Grade 4",20
"2018-2019",09,"THROCKMORTON COUNTY","Grade 5",23
"2018-2019",09,"THROCKMORTON COUNTY","Grade 6",25
"2018-2019",09,"THROCKMORTON COUNTY","Grade 7",22
"2018-2019",09,"THROCKMORTON COUNTY","Grade 8",23
"2018-2019",09,"THROCKMORTON COUNTY","Grade 9",19
"2018-2019",09,"THROCKMORTON COUNTY","Grade 10",17
"2018-2019",09,"THROCKMORTON COUNTY","Grade 11",28
"2018-2019",09,"THROCKMORTON COUNTY","Grade 12",24
"2018-2019",08,"TITUS COUNTY","Early Education",104
"2018-2019",08,"TITUS COUNTY","Pre-kindergarten",425
"2018-2019",08,"TITUS COUNTY","Kindergarten",504
"2018-2019",08,"TITUS COUNTY","Grade 1",491
"2018-2019",08,"TITUS COUNTY","Grade 2",472
"2018-2019",08,"TITUS COUNTY","Grade 3",496
"2018-2019",08,"TITUS COUNTY","Grade 4",565
"2018-2019",08,"TITUS COUNTY","Grade 5",562
"2018-2019",08,"TITUS COUNTY","Grade 6",544
"2018-2019",08,"TITUS COUNTY","Grade 7",510
"2018-2019",08,"TITUS COUNTY","Grade 8",524
"2018-2019",08,"TITUS COUNTY","Grade 9",543
"2018-2019",08,"TITUS COUNTY","Grade 10",448
"2018-2019",08,"TITUS COUNTY","Grade 11",459
"2018-2019",08,"TITUS COUNTY","Grade 12",416
"2018-2019",15,"TOM GREEN COUNTY","Early Education",657
"2018-2019",15,"TOM GREEN COUNTY","Pre-kindergarten",347
"2018-2019",15,"TOM GREEN COUNTY","Kindergarten",1580
"2018-2019",15,"TOM GREEN COUNTY","Grade 1",1640
"2018-2019",15,"TOM GREEN COUNTY","Grade 2",1593
"2018-2019",15,"TOM GREEN COUNTY","Grade 3",1728
"2018-2019",15,"TOM GREEN COUNTY","Grade 4",1742
"2018-2019",15,"TOM GREEN COUNTY","Grade 5",1730
"2018-2019",15,"TOM GREEN COUNTY","Grade 6",1666
"2018-2019",15,"TOM GREEN COUNTY","Grade 7",1606
"2018-2019",15,"TOM GREEN COUNTY","Grade 8",1564
"2018-2019",15,"TOM GREEN COUNTY","Grade 9",1624
"2018-2019",15,"TOM GREEN COUNTY","Grade 10",1444
"2018-2019",15,"TOM GREEN COUNTY","Grade 11",1240
"2018-2019",15,"TOM GREEN COUNTY","Grade 12",1234
"2018-2019",13,"TRAVIS COUNTY","Early Education",743
"2018-2019",13,"TRAVIS COUNTY","Pre-kindergarten",10263
"2018-2019",13,"TRAVIS COUNTY","Kindergarten",13980
"2018-2019",13,"TRAVIS COUNTY","Grade 1",14104
"2018-2019",13,"TRAVIS COUNTY","Grade 2",14100
"2018-2019",13,"TRAVIS COUNTY","Grade 3",14056
"2018-2019",13,"TRAVIS COUNTY","Grade 4",14307
"2018-2019",13,"TRAVIS COUNTY","Grade 5",14834
"2018-2019",13,"TRAVIS COUNTY","Grade 6",14515
"2018-2019",13,"TRAVIS COUNTY","Grade 7",13913
"2018-2019",13,"TRAVIS COUNTY","Grade 8",13269
"2018-2019",13,"TRAVIS COUNTY","Grade 9",14130
"2018-2019",13,"TRAVIS COUNTY","Grade 10",12670
"2018-2019",13,"TRAVIS COUNTY","Grade 11",11462
"2018-2019",13,"TRAVIS COUNTY","Grade 12",10732
"2018-2019",06,"TRINITY COUNTY","Early Education",-999
"2018-2019",06,"TRINITY COUNTY","Pre-kindergarten",128
"2018-2019",06,"TRINITY COUNTY","Kindergarten",-999
"2018-2019",06,"TRINITY COUNTY","Grade 1",140
"2018-2019",06,"TRINITY COUNTY","Grade 2",189
"2018-2019",06,"TRINITY COUNTY","Grade 3",179
"2018-2019",06,"TRINITY COUNTY","Grade 4",146
"2018-2019",06,"TRINITY COUNTY","Grade 5",166
"2018-2019",06,"TRINITY COUNTY","Grade 6",182
"2018-2019",06,"TRINITY COUNTY","Grade 7",187
"2018-2019",06,"TRINITY COUNTY","Grade 8",173
"2018-2019",06,"TRINITY COUNTY","Grade 9",178
"2018-2019",06,"TRINITY COUNTY","Grade 10",165
"2018-2019",06,"TRINITY COUNTY","Grade 11",151
"2018-2019",06,"TRINITY COUNTY","Grade 12",151
"2018-2019",05,"TYLER COUNTY","Early Education",-999
"2018-2019",05,"TYLER COUNTY","Pre-kindergarten",-999
"2018-2019",05,"TYLER COUNTY","Kindergarten",288
"2018-2019",05,"TYLER COUNTY","Grade 1",280
"2018-2019",05,"TYLER COUNTY","Grade 2",268
"2018-2019",05,"TYLER COUNTY","Grade 3",274
"2018-2019",05,"TYLER COUNTY","Grade 4",279
"2018-2019",05,"TYLER COUNTY","Grade 5",266
"2018-2019",05,"TYLER COUNTY","Grade 6",290
"2018-2019",05,"TYLER COUNTY","Grade 7",278
"2018-2019",05,"TYLER COUNTY","Grade 8",272
"2018-2019",05,"TYLER COUNTY","Grade 9",272
"2018-2019",05,"TYLER COUNTY","Grade 10",231
"2018-2019",05,"TYLER COUNTY","Grade 11",243
"2018-2019",05,"TYLER COUNTY","Grade 12",203
"2018-2019",07,"UPSHUR COUNTY","Early Education",19
"2018-2019",07,"UPSHUR COUNTY","Pre-kindergarten",298
"2018-2019",07,"UPSHUR COUNTY","Kindergarten",535
"2018-2019",07,"UPSHUR COUNTY","Grade 1",544
"2018-2019",07,"UPSHUR COUNTY","Grade 2",531
"2018-2019",07,"UPSHUR COUNTY","Grade 3",546
"2018-2019",07,"UPSHUR COUNTY","Grade 4",560
"2018-2019",07,"UPSHUR COUNTY","Grade 5",562
"2018-2019",07,"UPSHUR COUNTY","Grade 6",614
"2018-2019",07,"UPSHUR COUNTY","Grade 7",561
"2018-2019",07,"UPSHUR COUNTY","Grade 8",564
"2018-2019",07,"UPSHUR COUNTY","Grade 9",548
"2018-2019",07,"UPSHUR COUNTY","Grade 10",580
"2018-2019",07,"UPSHUR COUNTY","Grade 11",526
"2018-2019",07,"UPSHUR COUNTY","Grade 12",483
"2018-2019",18,"UPTON COUNTY","Early Education",-999
"2018-2019",18,"UPTON COUNTY","Pre-kindergarten",63
"2018-2019",18,"UPTON COUNTY","Kindergarten",64
"2018-2019",18,"UPTON COUNTY","Grade 1",64
"2018-2019",18,"UPTON COUNTY","Grade 2",74
"2018-2019",18,"UPTON COUNTY","Grade 3",63
"2018-2019",18,"UPTON COUNTY","Grade 4",73
"2018-2019",18,"UPTON COUNTY","Grade 5",55
"2018-2019",18,"UPTON COUNTY","Grade 6",56
"2018-2019",18,"UPTON COUNTY","Grade 7",53
"2018-2019",18,"UPTON COUNTY","Grade 8",79
"2018-2019",18,"UPTON COUNTY","Grade 9",66
"2018-2019",18,"UPTON COUNTY","Grade 10",56
"2018-2019",18,"UPTON COUNTY","Grade 11",-999
"2018-2019",18,"UPTON COUNTY","Grade 12",51
"2018-2019",20,"UVALDE COUNTY","Early Education",31
"2018-2019",20,"UVALDE COUNTY","Pre-kindergarten",328
"2018-2019",20,"UVALDE COUNTY","Kindergarten",384
"2018-2019",20,"UVALDE COUNTY","Grade 1",355
"2018-2019",20,"UVALDE COUNTY","Grade 2",386
"2018-2019",20,"UVALDE COUNTY","Grade 3",373
"2018-2019",20,"UVALDE COUNTY","Grade 4",422
"2018-2019",20,"UVALDE COUNTY","Grade 5",441
"2018-2019",20,"UVALDE COUNTY","Grade 6",379
"2018-2019",20,"UVALDE COUNTY","Grade 7",382
"2018-2019",20,"UVALDE COUNTY","Grade 8",396
"2018-2019",20,"UVALDE COUNTY","Grade 9",453
"2018-2019",20,"UVALDE COUNTY","Grade 10",374
"2018-2019",20,"UVALDE COUNTY","Grade 11",368
"2018-2019",20,"UVALDE COUNTY","Grade 12",352
"2018-2019",15,"VAL VERDE COUNTY","Early Education",34
"2018-2019",15,"VAL VERDE COUNTY","Pre-kindergarten",486
"2018-2019",15,"VAL VERDE COUNTY","Kindergarten",726
"2018-2019",15,"VAL VERDE COUNTY","Grade 1",740
"2018-2019",15,"VAL VERDE COUNTY","Grade 2",745
"2018-2019",15,"VAL VERDE COUNTY","Grade 3",787
"2018-2019",15,"VAL VERDE COUNTY","Grade 4",797
"2018-2019",15,"VAL VERDE COUNTY","Grade 5",868
"2018-2019",15,"VAL VERDE COUNTY","Grade 6",717
"2018-2019",15,"VAL VERDE COUNTY","Grade 7",801
"2018-2019",15,"VAL VERDE COUNTY","Grade 8",833
"2018-2019",15,"VAL VERDE COUNTY","Grade 9",785
"2018-2019",15,"VAL VERDE COUNTY","Grade 10",810
"2018-2019",15,"VAL VERDE COUNTY","Grade 11",764
"2018-2019",15,"VAL VERDE COUNTY","Grade 12",743
"2018-2019",07,"VAN ZANDT COUNTY","Early Education",13
"2018-2019",10,"VAN ZANDT COUNTY","Early Education",-999
"2018-2019",07,"VAN ZANDT COUNTY","Pre-kindergarten",245
"2018-2019",10,"VAN ZANDT COUNTY","Pre-kindergarten",-999
"2018-2019",07,"VAN ZANDT COUNTY","Kindergarten",401
"2018-2019",10,"VAN ZANDT COUNTY","Kindergarten",356
"2018-2019",07,"VAN ZANDT COUNTY","Grade 1",355
"2018-2019",10,"VAN ZANDT COUNTY","Grade 1",315
"2018-2019",07,"VAN ZANDT COUNTY","Grade 2",376
"2018-2019",10,"VAN ZANDT COUNTY","Grade 2",338
"2018-2019",07,"VAN ZANDT COUNTY","Grade 3",438
"2018-2019",10,"VAN ZANDT COUNTY","Grade 3",307
"2018-2019",07,"VAN ZANDT COUNTY","Grade 4",363
"2018-2019",10,"VAN ZANDT COUNTY","Grade 4",372
"2018-2019",07,"VAN ZANDT COUNTY","Grade 5",435
"2018-2019",10,"VAN ZANDT COUNTY","Grade 5",374
"2018-2019",07,"VAN ZANDT COUNTY","Grade 6",418
"2018-2019",10,"VAN ZANDT COUNTY","Grade 6",386
"2018-2019",07,"VAN ZANDT COUNTY","Grade 7",404
"2018-2019",10,"VAN ZANDT COUNTY","Grade 7",388
"2018-2019",07,"VAN ZANDT COUNTY","Grade 8",430
"2018-2019",10,"VAN ZANDT COUNTY","Grade 8",346
"2018-2019",07,"VAN ZANDT COUNTY","Grade 9",425
"2018-2019",10,"VAN ZANDT COUNTY","Grade 9",369
"2018-2019",07,"VAN ZANDT COUNTY","Grade 10",415
"2018-2019",10,"VAN ZANDT COUNTY","Grade 10",352
"2018-2019",07,"VAN ZANDT COUNTY","Grade 11",430
"2018-2019",10,"VAN ZANDT COUNTY","Grade 11",328
"2018-2019",07,"VAN ZANDT COUNTY","Grade 12",420
"2018-2019",10,"VAN ZANDT COUNTY","Grade 12",289
"2018-2019",03,"VICTORIA COUNTY","Early Education",100
"2018-2019",03,"VICTORIA COUNTY","Pre-kindergarten",613
"2018-2019",03,"VICTORIA COUNTY","Kindergarten",1067
"2018-2019",03,"VICTORIA COUNTY","Grade 1",1102
"2018-2019",03,"VICTORIA COUNTY","Grade 2",1106
"2018-2019",03,"VICTORIA COUNTY","Grade 3",1108
"2018-2019",03,"VICTORIA COUNTY","Grade 4",1212
"2018-2019",03,"VICTORIA COUNTY","Grade 5",1274
"2018-2019",03,"VICTORIA COUNTY","Grade 6",1177
"2018-2019",03,"VICTORIA COUNTY","Grade 7",1080
"2018-2019",03,"VICTORIA COUNTY","Grade 8",1134
"2018-2019",03,"VICTORIA COUNTY","Grade 9",1247
"2018-2019",03,"VICTORIA COUNTY","Grade 10",1049
"2018-2019",03,"VICTORIA COUNTY","Grade 11",985
"2018-2019",03,"VICTORIA COUNTY","Grade 12",886
"2018-2019",06,"WALKER COUNTY","Early Education",30
"2018-2019",06,"WALKER COUNTY","Pre-kindergarten",410
"2018-2019",06,"WALKER COUNTY","Kindergarten",584
"2018-2019",06,"WALKER COUNTY","Grade 1",582
"2018-2019",06,"WALKER COUNTY","Grade 2",549
"2018-2019",06,"WALKER COUNTY","Grade 3",662
"2018-2019",06,"WALKER COUNTY","Grade 4",739
"2018-2019",06,"WALKER COUNTY","Grade 5",736
"2018-2019",06,"WALKER COUNTY","Grade 6",847
"2018-2019",06,"WALKER COUNTY","Grade 7",877
"2018-2019",06,"WALKER COUNTY","Grade 8",915
"2018-2019",06,"WALKER COUNTY","Grade 9",1006
"2018-2019",06,"WALKER COUNTY","Grade 10",893
"2018-2019",06,"WALKER COUNTY","Grade 11",843
"2018-2019",06,"WALKER COUNTY","Grade 12",687
"2018-2019",04,"WALLER COUNTY","Early Education",57
"2018-2019",04,"WALLER COUNTY","Pre-kindergarten",594
"2018-2019",04,"WALLER COUNTY","Kindergarten",766
"2018-2019",04,"WALLER COUNTY","Grade 1",787
"2018-2019",04,"WALLER COUNTY","Grade 2",791
"2018-2019",04,"WALLER COUNTY","Grade 3",843
"2018-2019",04,"WALLER COUNTY","Grade 4",905
"2018-2019",04,"WALLER COUNTY","Grade 5",911
"2018-2019",04,"WALLER COUNTY","Grade 6",979
"2018-2019",04,"WALLER COUNTY","Grade 7",819
"2018-2019",04,"WALLER COUNTY","Grade 8",834
"2018-2019",04,"WALLER COUNTY","Grade 9",850
"2018-2019",04,"WALLER COUNTY","Grade 10",748
"2018-2019",04,"WALLER COUNTY","Grade 11",758
"2018-2019",04,"WALLER COUNTY","Grade 12",717
"2018-2019",18,"WARD COUNTY","Early Education",13
"2018-2019",18,"WARD COUNTY","Pre-kindergarten",61
"2018-2019",18,"WARD COUNTY","Kindergarten",217
"2018-2019",18,"WARD COUNTY","Grade 1",205
"2018-2019",18,"WARD COUNTY","Grade 2",203
"2018-2019",18,"WARD COUNTY","Grade 3",199
"2018-2019",18,"WARD COUNTY","Grade 4",206
"2018-2019",18,"WARD COUNTY","Grade 5",209
"2018-2019",18,"WARD COUNTY","Grade 6",201
"2018-2019",18,"WARD COUNTY","Grade 7",181
"2018-2019",18,"WARD COUNTY","Grade 8",193
"2018-2019",18,"WARD COUNTY","Grade 9",225
"2018-2019",18,"WARD COUNTY","Grade 10",161
"2018-2019",18,"WARD COUNTY","Grade 11",168
"2018-2019",18,"WARD COUNTY","Grade 12",150
"2018-2019",06,"WASHINGTON COUNTY","Early Education",44
"2018-2019",06,"WASHINGTON COUNTY","Pre-kindergarten",274
"2018-2019",06,"WASHINGTON COUNTY","Kindergarten",371
"2018-2019",06,"WASHINGTON COUNTY","Grade 1",379
"2018-2019",06,"WASHINGTON COUNTY","Grade 2",385
"2018-2019",06,"WASHINGTON COUNTY","Grade 3",369
"2018-2019",06,"WASHINGTON COUNTY","Grade 4",389
"2018-2019",06,"WASHINGTON COUNTY","Grade 5",383
"2018-2019",06,"WASHINGTON COUNTY","Grade 6",432
"2018-2019",06,"WASHINGTON COUNTY","Grade 7",420
"2018-2019",06,"WASHINGTON COUNTY","Grade 8",431
"2018-2019",06,"WASHINGTON COUNTY","Grade 9",444
"2018-2019",06,"WASHINGTON COUNTY","Grade 10",440
"2018-2019",06,"WASHINGTON COUNTY","Grade 11",366
"2018-2019",06,"WASHINGTON COUNTY","Grade 12",372
"2018-2019",01,"WEBB COUNTY","Early Education",158
"2018-2019",01,"WEBB COUNTY","Pre-kindergarten",4133
"2018-2019",01,"WEBB COUNTY","Kindergarten",4495
"2018-2019",01,"WEBB COUNTY","Grade 1",4819
"2018-2019",01,"WEBB COUNTY","Grade 2",4749
"2018-2019",01,"WEBB COUNTY","Grade 3",4684
"2018-2019",01,"WEBB COUNTY","Grade 4",4862
"2018-2019",01,"WEBB COUNTY","Grade 5",4945
"2018-2019",01,"WEBB COUNTY","Grade 6",4860
"2018-2019",01,"WEBB COUNTY","Grade 7",4820
"2018-2019",01,"WEBB COUNTY","Grade 8",4868
"2018-2019",01,"WEBB COUNTY","Grade 9",5430
"2018-2019",01,"WEBB COUNTY","Grade 10",5088
"2018-2019",01,"WEBB COUNTY","Grade 11",4736
"2018-2019",01,"WEBB COUNTY","Grade 12",4935
"2018-2019",03,"WHARTON COUNTY","Early Education",41
"2018-2019",03,"WHARTON COUNTY","Pre-kindergarten",329
"2018-2019",03,"WHARTON COUNTY","Kindergarten",550
"2018-2019",03,"WHARTON COUNTY","Grade 1",550
"2018-2019",03,"WHARTON COUNTY","Grade 2",555
"2018-2019",03,"WHARTON COUNTY","Grade 3",596
"2018-2019",03,"WHARTON COUNTY","Grade 4",594
"2018-2019",03,"WHARTON COUNTY","Grade 5",599
"2018-2019",03,"WHARTON COUNTY","Grade 6",652
"2018-2019",03,"WHARTON COUNTY","Grade 7",635
"2018-2019",03,"WHARTON COUNTY","Grade 8",652
"2018-2019",03,"WHARTON COUNTY","Grade 9",739
"2018-2019",03,"WHARTON COUNTY","Grade 10",640
"2018-2019",03,"WHARTON COUNTY","Grade 11",617
"2018-2019",03,"WHARTON COUNTY","Grade 12",570
"2018-2019",16,"WHEELER COUNTY","Early Education",-999
"2018-2019",16,"WHEELER COUNTY","Pre-kindergarten",72
"2018-2019",16,"WHEELER COUNTY","Kindergarten",76
"2018-2019",16,"WHEELER COUNTY","Grade 1",79
"2018-2019",16,"WHEELER COUNTY","Grade 2",78
"2018-2019",16,"WHEELER COUNTY","Grade 3",78
"2018-2019",16,"WHEELER COUNTY","Grade 4",73
"2018-2019",16,"WHEELER COUNTY","Grade 5",77
"2018-2019",16,"WHEELER COUNTY","Grade 6",79
"2018-2019",16,"WHEELER COUNTY","Grade 7",74
"2018-2019",16,"WHEELER COUNTY","Grade 8",83
"2018-2019",16,"WHEELER COUNTY","Grade 9",80
"2018-2019",16,"WHEELER COUNTY","Grade 10",65
"2018-2019",16,"WHEELER COUNTY","Grade 11",80
"2018-2019",16,"WHEELER COUNTY","Grade 12",-999
"2018-2019",09,"WICHITA COUNTY","Early Education",87
"2018-2019",09,"WICHITA COUNTY","Pre-kindergarten",1279
"2018-2019",09,"WICHITA COUNTY","Kindergarten",1567
"2018-2019",09,"WICHITA COUNTY","Grade 1",1574
"2018-2019",09,"WICHITA COUNTY","Grade 2",1515
"2018-2019",09,"WICHITA COUNTY","Grade 3",1522
"2018-2019",09,"WICHITA COUNTY","Grade 4",1560
"2018-2019",09,"WICHITA COUNTY","Grade 5",1572
"2018-2019",09,"WICHITA COUNTY","Grade 6",1564
"2018-2019",09,"WICHITA COUNTY","Grade 7",1487
"2018-2019",09,"WICHITA COUNTY","Grade 8",1446
"2018-2019",09,"WICHITA COUNTY","Grade 9",1407
"2018-2019",09,"WICHITA COUNTY","Grade 10",1408
"2018-2019",09,"WICHITA COUNTY","Grade 11",1436
"2018-2019",09,"WICHITA COUNTY","Grade 12",1296
"2018-2019",09,"WILBARGER COUNTY","Early Education",13
"2018-2019",09,"WILBARGER COUNTY","Pre-kindergarten",50
"2018-2019",09,"WILBARGER COUNTY","Kindergarten",156
"2018-2019",09,"WILBARGER COUNTY","Grade 1",172
"2018-2019",09,"WILBARGER COUNTY","Grade 2",174
"2018-2019",09,"WILBARGER COUNTY","Grade 3",163
"2018-2019",09,"WILBARGER COUNTY","Grade 4",178
"2018-2019",09,"WILBARGER COUNTY","Grade 5",193
"2018-2019",09,"WILBARGER COUNTY","Grade 6",160
"2018-2019",09,"WILBARGER COUNTY","Grade 7",186
"2018-2019",09,"WILBARGER COUNTY","Grade 8",201
"2018-2019",09,"WILBARGER COUNTY","Grade 9",178
"2018-2019",09,"WILBARGER COUNTY","Grade 10",190
"2018-2019",09,"WILBARGER COUNTY","Grade 11",152
"2018-2019",09,"WILBARGER COUNTY","Grade 12",147
"2018-2019",01,"WILLACY COUNTY","Early Education",-999
"2018-2019",01,"WILLACY COUNTY","Pre-kindergarten",-999
"2018-2019",01,"WILLACY COUNTY","Kindergarten",272
"2018-2019",01,"WILLACY COUNTY","Grade 1",265
"2018-2019",01,"WILLACY COUNTY","Grade 2",289
"2018-2019",01,"WILLACY COUNTY","Grade 3",293
"2018-2019",01,"WILLACY COUNTY","Grade 4",284
"2018-2019",01,"WILLACY COUNTY","Grade 5",323
"2018-2019",01,"WILLACY COUNTY","Grade 6",305
"2018-2019",01,"WILLACY COUNTY","Grade 7",315
"2018-2019",01,"WILLACY COUNTY","Grade 8",311
"2018-2019",01,"WILLACY COUNTY","Grade 9",344
"2018-2019",01,"WILLACY COUNTY","Grade 10",316
"2018-2019",01,"WILLACY COUNTY","Grade 11",307
"2018-2019",01,"WILLACY COUNTY","Grade 12",316
"2018-2019",13,"WILLIAMSON COUNTY","Early Education",910
"2018-2019",13,"WILLIAMSON COUNTY","Pre-kindergarten",2399
"2018-2019",13,"WILLIAMSON COUNTY","Kindergarten",8563
"2018-2019",13,"WILLIAMSON COUNTY","Grade 1",8588
"2018-2019",13,"WILLIAMSON COUNTY","Grade 2",8972
"2018-2019",13,"WILLIAMSON COUNTY","Grade 3",9076
"2018-2019",13,"WILLIAMSON COUNTY","Grade 4",9332
"2018-2019",13,"WILLIAMSON COUNTY","Grade 5",9731
"2018-2019",13,"WILLIAMSON COUNTY","Grade 6",9561
"2018-2019",13,"WILLIAMSON COUNTY","Grade 7",9492
"2018-2019",13,"WILLIAMSON COUNTY","Grade 8",9696
"2018-2019",13,"WILLIAMSON COUNTY","Grade 9",10140
"2018-2019",13,"WILLIAMSON COUNTY","Grade 10",9456
"2018-2019",13,"WILLIAMSON COUNTY","Grade 11",9074
"2018-2019",13,"WILLIAMSON COUNTY","Grade 12",8690
"2018-2019",20,"WILSON COUNTY","Early Education",50
"2018-2019",20,"WILSON COUNTY","Pre-kindergarten",333
"2018-2019",20,"WILSON COUNTY","Kindergarten",606
"2018-2019",20,"WILSON COUNTY","Grade 1",655
"2018-2019",20,"WILSON COUNTY","Grade 2",598
"2018-2019",20,"WILSON COUNTY","Grade 3",649
"2018-2019",20,"WILSON COUNTY","Grade 4",679
"2018-2019",20,"WILSON COUNTY","Grade 5",659
"2018-2019",20,"WILSON COUNTY","Grade 6",725
"2018-2019",20,"WILSON COUNTY","Grade 7",678
"2018-2019",20,"WILSON COUNTY","Grade 8",672
"2018-2019",20,"WILSON COUNTY","Grade 9",729
"2018-2019",20,"WILSON COUNTY","Grade 10",754
"2018-2019",20,"WILSON COUNTY","Grade 11",695
"2018-2019",20,"WILSON COUNTY","Grade 12",648
"2018-2019",18,"WINKLER COUNTY","Early Education",-999
"2018-2019",18,"WINKLER COUNTY","Pre-kindergarten",-999
"2018-2019",18,"WINKLER COUNTY","Kindergarten",152
"2018-2019",18,"WINKLER COUNTY","Grade 1",152
"2018-2019",18,"WINKLER COUNTY","Grade 2",135
"2018-2019",18,"WINKLER COUNTY","Grade 3",140
"2018-2019",18,"WINKLER COUNTY","Grade 4",156
"2018-2019",18,"WINKLER COUNTY","Grade 5",182
"2018-2019",18,"WINKLER COUNTY","Grade 6",152
"2018-2019",18,"WINKLER COUNTY","Grade 7",137
"2018-2019",18,"WINKLER COUNTY","Grade 8",147
"2018-2019",18,"WINKLER COUNTY","Grade 9",137
"2018-2019",18,"WINKLER COUNTY","Grade 10",129
"2018-2019",18,"WINKLER COUNTY","Grade 11",116
"2018-2019",18,"WINKLER COUNTY","Grade 12",105
"2018-2019",11,"WISE COUNTY","Early Education",40
"2018-2019",11,"WISE COUNTY","Pre-kindergarten",295
"2018-2019",11,"WISE COUNTY","Kindergarten",719
"2018-2019",11,"WISE COUNTY","Grade 1",668
"2018-2019",11,"WISE COUNTY","Grade 2",690
"2018-2019",11,"WISE COUNTY","Grade 3",686
"2018-2019",11,"WISE COUNTY","Grade 4",701
"2018-2019",11,"WISE COUNTY","Grade 5",748
"2018-2019",11,"WISE COUNTY","Grade 6",775
"2018-2019",11,"WISE COUNTY","Grade 7",741
"2018-2019",11,"WISE COUNTY","Grade 8",734
"2018-2019",11,"WISE COUNTY","Grade 9",731
"2018-2019",11,"WISE COUNTY","Grade 10",754
"2018-2019",11,"WISE COUNTY","Grade 11",706
"2018-2019",11,"WISE COUNTY","Grade 12",685
"2018-2019",07,"WOOD COUNTY","Early Education",18
"2018-2019",07,"WOOD COUNTY","Pre-kindergarten",269
"2018-2019",07,"WOOD COUNTY","Kindergarten",448
"2018-2019",07,"WOOD COUNTY","Grade 1",469
"2018-2019",07,"WOOD COUNTY","Grade 2",414
"2018-2019",07,"WOOD COUNTY","Grade 3",461
"2018-2019",07,"WOOD COUNTY","Grade 4",483
"2018-2019",07,"WOOD COUNTY","Grade 5",446
"2018-2019",07,"WOOD COUNTY","Grade 6",471
"2018-2019",07,"WOOD COUNTY","Grade 7",475
"2018-2019",07,"WOOD COUNTY","Grade 8",474
"2018-2019",07,"WOOD COUNTY","Grade 9",501
"2018-2019",07,"WOOD COUNTY","Grade 10",496
"2018-2019",07,"WOOD COUNTY","Grade 11",423
"2018-2019",07,"WOOD COUNTY","Grade 12",405
"2018-2019",17,"YOAKUM COUNTY","Early Education",17
"2018-2019",17,"YOAKUM COUNTY","Pre-kindergarten",75
"2018-2019",17,"YOAKUM COUNTY","Kindergarten",172
"2018-2019",17,"YOAKUM COUNTY","Grade 1",145
"2018-2019",17,"YOAKUM COUNTY","Grade 2",148
"2018-2019",17,"YOAKUM COUNTY","Grade 3",158
"2018-2019",17,"YOAKUM COUNTY","Grade 4",162
"2018-2019",17,"YOAKUM COUNTY","Grade 5",181
"2018-2019",17,"YOAKUM COUNTY","Grade 6",190
"2018-2019",17,"YOAKUM COUNTY","Grade 7",144
"2018-2019",17,"YOAKUM COUNTY","Grade 8",182
"2018-2019",17,"YOAKUM COUNTY","Grade 9",161
"2018-2019",17,"YOAKUM COUNTY","Grade 10",164
"2018-2019",17,"YOAKUM COUNTY","Grade 11",139
"2018-2019",17,"YOAKUM COUNTY","Grade 12",144
"2018-2019",09,"YOUNG COUNTY","Early Education",22
