"Year","Region","County Name","District Name","District Number","Charter Status","Grade Level Name","Enrollment by Grade Level"
"2016-2017",13,"BLANCO COUNTY","JOHNSON CITY ISD",016901,"TRADITIONAL ISD/CSD","Grade 12",57
"2016-2017",12,"CORYELL COUNTY","JONESBORO ISD",050909,"TRADITIONAL ISD/CSD","Early Education",-9999999
"2016-2017",12,"CORYELL COUNTY","JONESBORO ISD",050909,"TRADITIONAL ISD/CSD","Pre-kindergarten",22
"2016-2017",12,"CORYELL COUNTY","JONESBORO ISD",050909,"TRADITIONAL ISD/CSD","Kindergarten",26
"2016-2017",12,"CORYELL COUNTY","JONESBORO ISD",050909,"TRADITIONAL ISD/CSD","Grade  1",13
"2016-2017",12,"CORYELL COUNTY","JONESBORO ISD",050909,"TRADITIONAL ISD/CSD","Grade  2",20
"2016-2017",12,"CORYELL COUNTY","JONESBORO ISD",050909,"TRADITIONAL ISD/CSD","Grade  3",28
"2016-2017",12,"CORYELL COUNTY","JONESBORO ISD",050909,"TRADITIONAL ISD/CSD","Grade  4",22
"2016-2017",12,"CORYELL COUNTY","JONESBORO ISD",050909,"TRADITIONAL ISD/CSD","Grade  5",20
"2016-2017",12,"CORYELL COUNTY","JONESBORO ISD",050909,"TRADITIONAL ISD/CSD","Grade  6",17
"2016-2017",12,"CORYELL COUNTY","JONESBORO ISD",050909,"TRADITIONAL ISD/CSD","Grade  7",20
"2016-2017",12,"CORYELL COUNTY","JONESBORO ISD",050909,"TRADITIONAL ISD/CSD","Grade  8",21
"2016-2017",12,"CORYELL COUNTY","JONESBORO ISD",050909,"TRADITIONAL ISD/CSD","Grade  9",19
"2016-2017",12,"CORYELL COUNTY","JONESBORO ISD",050909,"TRADITIONAL ISD/CSD","Grade 10",17
"2016-2017",12,"CORYELL COUNTY","JONESBORO ISD",050909,"TRADITIONAL ISD/CSD","Grade 11",25
"2016-2017",12,"CORYELL COUNTY","JONESBORO ISD",050909,"TRADITIONAL ISD/CSD","Grade 12",16
"2016-2017",11,"JOHNSON COUNTY","JOSHUA ISD",126905,"TRADITIONAL ISD/CSD","Early Education",20
"2016-2017",11,"JOHNSON COUNTY","JOSHUA ISD",126905,"TRADITIONAL ISD/CSD","Pre-kindergarten",166
"2016-2017",11,"JOHNSON COUNTY","JOSHUA ISD",126905,"TRADITIONAL ISD/CSD","Kindergarten",366
"2016-2017",11,"JOHNSON COUNTY","JOSHUA ISD",126905,"TRADITIONAL ISD/CSD","Grade  1",419
"2016-2017",11,"JOHNSON COUNTY","JOSHUA ISD",126905,"TRADITIONAL ISD/CSD","Grade  2",392
"2016-2017",11,"JOHNSON COUNTY","JOSHUA ISD",126905,"TRADITIONAL ISD/CSD","Grade  3",394
"2016-2017",11,"JOHNSON COUNTY","JOSHUA ISD",126905,"TRADITIONAL ISD/CSD","Grade  4",440
"2016-2017",11,"JOHNSON COUNTY","JOSHUA ISD",126905,"TRADITIONAL ISD/CSD","Grade  5",420
"2016-2017",11,"JOHNSON COUNTY","JOSHUA ISD",126905,"TRADITIONAL ISD/CSD","Grade  6",405
"2016-2017",11,"JOHNSON COUNTY","JOSHUA ISD",126905,"TRADITIONAL ISD/CSD","Grade  7",391
"2016-2017",11,"JOHNSON COUNTY","JOSHUA ISD",126905,"TRADITIONAL ISD/CSD","Grade  8",395
"2016-2017",11,"JOHNSON COUNTY","JOSHUA ISD",126905,"TRADITIONAL ISD/CSD","Grade  9",387
"2016-2017",11,"JOHNSON COUNTY","JOSHUA ISD",126905,"TRADITIONAL ISD/CSD","Grade 10",419
"2016-2017",11,"JOHNSON COUNTY","JOSHUA ISD",126905,"TRADITIONAL ISD/CSD","Grade 11",385
"2016-2017",11,"JOHNSON COUNTY","JOSHUA ISD",126905,"TRADITIONAL ISD/CSD","Grade 12",308
"2016-2017",20,"ATASCOSA COUNTY","JOURDANTON ISD",007902,"TRADITIONAL ISD/CSD","Early Education",-9999999
"2016-2017",20,"ATASCOSA COUNTY","JOURDANTON ISD",007902,"TRADITIONAL ISD/CSD","Pre-kindergarten",45
"2016-2017",20,"ATASCOSA COUNTY","JOURDANTON ISD",007902,"TRADITIONAL ISD/CSD","Kindergarten",124
"2016-2017",20,"ATASCOSA COUNTY","JOURDANTON ISD",007902,"TRADITIONAL ISD/CSD","Grade  1",119
"2016-2017",20,"ATASCOSA COUNTY","JOURDANTON ISD",007902,"TRADITIONAL ISD/CSD","Grade  2",114
"2016-2017",20,"ATASCOSA COUNTY","JOURDANTON ISD",007902,"TRADITIONAL ISD/CSD","Grade  3",117
"2016-2017",20,"ATASCOSA COUNTY","JOURDANTON ISD",007902,"TRADITIONAL ISD/CSD","Grade  4",131
"2016-2017",20,"ATASCOSA COUNTY","JOURDANTON ISD",007902,"TRADITIONAL ISD/CSD","Grade  5",122
"2016-2017",20,"ATASCOSA COUNTY","JOURDANTON ISD",007902,"TRADITIONAL ISD/CSD","Grade  6",104
"2016-2017",20,"ATASCOSA COUNTY","JOURDANTON ISD",007902,"TRADITIONAL ISD/CSD","Grade  7",115
"2016-2017",20,"ATASCOSA COUNTY","JOURDANTON ISD",007902,"TRADITIONAL ISD/CSD","Grade  8",108
"2016-2017",20,"ATASCOSA COUNTY","JOURDANTON ISD",007902,"TRADITIONAL ISD/CSD","Grade  9",135
"2016-2017",20,"ATASCOSA COUNTY","JOURDANTON ISD",007902,"TRADITIONAL ISD/CSD","Grade 10",115
"2016-2017",20,"ATASCOSA COUNTY","JOURDANTON ISD",007902,"TRADITIONAL ISD/CSD","Grade 11",94
"2016-2017",20,"ATASCOSA COUNTY","JOURDANTON ISD",007902,"TRADITIONAL ISD/CSD","Grade 12",131
"2016-2017",20,"BEXAR COUNTY","JUBILEE ACADEMIC CENTER",015822,"OPEN ENROLLMENT CHARTER","Pre-kindergarten",139
"2016-2017",20,"BEXAR COUNTY","JUBILEE ACADEMIC CENTER",015822,"OPEN ENROLLMENT CHARTER","Kindergarten",415
"2016-2017",20,"BEXAR COUNTY","JUBILEE ACADEMIC CENTER",015822,"OPEN ENROLLMENT CHARTER","Grade  1",468
"2016-2017",20,"BEXAR COUNTY","JUBILEE ACADEMIC CENTER",015822,"OPEN ENROLLMENT CHARTER","Grade  2",492
"2016-2017",20,"BEXAR COUNTY","JUBILEE ACADEMIC CENTER",015822,"OPEN ENROLLMENT CHARTER","Grade  3",484
"2016-2017",20,"BEXAR COUNTY","JUBILEE ACADEMIC CENTER",015822,"OPEN ENROLLMENT CHARTER","Grade  4",533
"2016-2017",20,"BEXAR COUNTY","JUBILEE ACADEMIC CENTER",015822,"OPEN ENROLLMENT CHARTER","Grade  5",482
"2016-2017",20,"BEXAR COUNTY","JUBILEE ACADEMIC CENTER",015822,"OPEN ENROLLMENT CHARTER","Grade  6",452
"2016-2017",20,"BEXAR COUNTY","JUBILEE ACADEMIC CENTER",015822,"OPEN ENROLLMENT CHARTER","Grade  7",396
"2016-2017",20,"BEXAR COUNTY","JUBILEE ACADEMIC CENTER",015822,"OPEN ENROLLMENT CHARTER","Grade  8",370
"2016-2017",20,"BEXAR COUNTY","JUBILEE ACADEMIC CENTER",015822,"OPEN ENROLLMENT CHARTER","Grade  9",179
"2016-2017",20,"BEXAR COUNTY","JUBILEE ACADEMIC CENTER",015822,"OPEN ENROLLMENT CHARTER","Grade 10",138
"2016-2017",20,"BEXAR COUNTY","JUBILEE ACADEMIC CENTER",015822,"OPEN ENROLLMENT CHARTER","Grade 11",135
"2016-2017",20,"BEXAR COUNTY","JUBILEE ACADEMIC CENTER",015822,"OPEN ENROLLMENT CHARTER","Grade 12",48
"2016-2017",20,"BEXAR COUNTY","JUDSON ISD",015916,"TRADITIONAL ISD/CSD","Early Education",95
"2016-2017",20,"BEXAR COUNTY","JUDSON ISD",015916,"TRADITIONAL ISD/CSD","Pre-kindergarten",687
"2016-2017",20,"BEXAR COUNTY","JUDSON ISD",015916,"TRADITIONAL ISD/CSD","Kindergarten",1540
"2016-2017",20,"BEXAR COUNTY","JUDSON ISD",015916,"TRADITIONAL ISD/CSD","Grade  1",1695
"2016-2017",20,"BEXAR COUNTY","JUDSON ISD",015916,"TRADITIONAL ISD/CSD","Grade  2",1767
"2016-2017",20,"BEXAR COUNTY","JUDSON ISD",015916,"TRADITIONAL ISD/CSD","Grade  3",1825
"2016-2017",20,"BEXAR COUNTY","JUDSON ISD",015916,"TRADITIONAL ISD/CSD","Grade  4",1886
"2016-2017",20,"BEXAR COUNTY","JUDSON ISD",015916,"TRADITIONAL ISD/CSD","Grade  5",1814
"2016-2017",20,"BEXAR COUNTY","JUDSON ISD",015916,"TRADITIONAL ISD/CSD","Grade  6",1660
"2016-2017",20,"BEXAR COUNTY","JUDSON ISD",015916,"TRADITIONAL ISD/CSD","Grade  7",1746
"2016-2017",20,"BEXAR COUNTY","JUDSON ISD",015916,"TRADITIONAL ISD/CSD","Grade  8",1715
"2016-2017",20,"BEXAR COUNTY","JUDSON ISD",015916,"TRADITIONAL ISD/CSD","Grade  9",1975
"2016-2017",20,"BEXAR COUNTY","JUDSON ISD",015916,"TRADITIONAL ISD/CSD","Grade 10",1714
"2016-2017",20,"BEXAR COUNTY","JUDSON ISD",015916,"TRADITIONAL ISD/CSD","Grade 11",1901
"2016-2017",20,"BEXAR COUNTY","JUDSON ISD",015916,"TRADITIONAL ISD/CSD","Grade 12",1017
"2016-2017",15,"KIMBLE COUNTY","JUNCTION ISD",134901,"TRADITIONAL ISD/CSD","Early Education",-9999999
"2016-2017",15,"KIMBLE COUNTY","JUNCTION ISD",134901,"TRADITIONAL ISD/CSD","Pre-kindergarten",35
"2016-2017",15,"KIMBLE COUNTY","JUNCTION ISD",134901,"TRADITIONAL ISD/CSD","Kindergarten",44
"2016-2017",15,"KIMBLE COUNTY","JUNCTION ISD",134901,"TRADITIONAL ISD/CSD","Grade  1",43
"2016-2017",15,"KIMBLE COUNTY","JUNCTION ISD",134901,"TRADITIONAL ISD/CSD","Grade  2",43
"2016-2017",15,"KIMBLE COUNTY","JUNCTION ISD",134901,"TRADITIONAL ISD/CSD","Grade  3",47
"2016-2017",15,"KIMBLE COUNTY","JUNCTION ISD",134901,"TRADITIONAL ISD/CSD","Grade  4",47
"2016-2017",15,"KIMBLE COUNTY","JUNCTION ISD",134901,"TRADITIONAL ISD/CSD","Grade  5",37
"2016-2017",15,"KIMBLE COUNTY","JUNCTION ISD",134901,"TRADITIONAL ISD/CSD","Grade  6",52
"2016-2017",15,"KIMBLE COUNTY","JUNCTION ISD",134901,"TRADITIONAL ISD/CSD","Grade  7",46
"2016-2017",15,"KIMBLE COUNTY","JUNCTION ISD",134901,"TRADITIONAL ISD/CSD","Grade  8",37
"2016-2017",15,"KIMBLE COUNTY","JUNCTION ISD",134901,"TRADITIONAL ISD/CSD","Grade  9",46
"2016-2017",15,"KIMBLE COUNTY","JUNCTION ISD",134901,"TRADITIONAL ISD/CSD","Grade 10",54
"2016-2017",15,"KIMBLE COUNTY","JUNCTION ISD",134901,"TRADITIONAL ISD/CSD","Grade 11",51
"2016-2017",15,"KIMBLE COUNTY","JUNCTION ISD",134901,"TRADITIONAL ISD/CSD","Grade 12",49
"2016-2017",07,"HARRISON COUNTY","KARNACK ISD",102901,"TRADITIONAL ISD/CSD","Pre-kindergarten",20
"2016-2017",07,"HARRISON COUNTY","KARNACK ISD",102901,"TRADITIONAL ISD/CSD","Kindergarten",12
"2016-2017",07,"HARRISON COUNTY","KARNACK ISD",102901,"TRADITIONAL ISD/CSD","Grade  1",14
"2016-2017",07,"HARRISON COUNTY","KARNACK ISD",102901,"TRADITIONAL ISD/CSD","Grade  2",14
"2016-2017",07,"HARRISON COUNTY","KARNACK ISD",102901,"TRADITIONAL ISD/CSD","Grade  3",15
"2016-2017",07,"HARRISON COUNTY","KARNACK ISD",102901,"TRADITIONAL ISD/CSD","Grade  4",13
"2016-2017",07,"HARRISON COUNTY","KARNACK ISD",102901,"TRADITIONAL ISD/CSD","Grade  5",13
"2016-2017",07,"HARRISON COUNTY","KARNACK ISD",102901,"TRADITIONAL ISD/CSD","Grade  6",11
"2016-2017",07,"HARRISON COUNTY","KARNACK ISD",102901,"TRADITIONAL ISD/CSD","Grade  7",11
"2016-2017",07,"HARRISON COUNTY","KARNACK ISD",102901,"TRADITIONAL ISD/CSD","Grade  8",15
"2016-2017",03,"KARNES COUNTY","KARNES CITY ISD",128901,"TRADITIONAL ISD/CSD","Early Education",-9999999
"2016-2017",03,"KARNES COUNTY","KARNES CITY ISD",128901,"TRADITIONAL ISD/CSD","Pre-kindergarten",54
"2016-2017",03,"KARNES COUNTY","KARNES CITY ISD",128901,"TRADITIONAL ISD/CSD","Kindergarten",77
"2016-2017",03,"KARNES COUNTY","KARNES CITY ISD",128901,"TRADITIONAL ISD/CSD","Grade  1",63
"2016-2017",03,"KARNES COUNTY","KARNES CITY ISD",128901,"TRADITIONAL ISD/CSD","Grade  2",69
"2016-2017",03,"KARNES COUNTY","KARNES CITY ISD",128901,"TRADITIONAL ISD/CSD","Grade  3",82
"2016-2017",03,"KARNES COUNTY","KARNES CITY ISD",128901,"TRADITIONAL ISD/CSD","Grade  4",83
"2016-2017",03,"KARNES COUNTY","KARNES CITY ISD",128901,"TRADITIONAL ISD/CSD","Grade  5",80
"2016-2017",03,"KARNES COUNTY","KARNES CITY ISD",128901,"TRADITIONAL ISD/CSD","Grade  6",90
"2016-2017",03,"KARNES COUNTY","KARNES CITY ISD",128901,"TRADITIONAL ISD/CSD","Grade  7",76
"2016-2017",03,"KARNES COUNTY","KARNES CITY ISD",128901,"TRADITIONAL ISD/CSD","Grade  8",86
"2016-2017",03,"KARNES COUNTY","KARNES CITY ISD",128901,"TRADITIONAL ISD/CSD","Grade  9",92
"2016-2017",03,"KARNES COUNTY","KARNES CITY ISD",128901,"TRADITIONAL ISD/CSD","Grade 10",86
"2016-2017",03,"KARNES COUNTY","KARNES CITY ISD",128901,"TRADITIONAL ISD/CSD","Grade 11",77
"2016-2017",03,"KARNES COUNTY","KARNES CITY ISD",128901,"TRADITIONAL ISD/CSD","Grade 12",57
"2016-2017",13,"HAYS COUNTY","KATHERINE ANNE PORTER SCHOOL",105801,"OPEN ENROLLMENT CHARTER","Grade  9",33
"2016-2017",13,"HAYS COUNTY","KATHERINE ANNE PORTER SCHOOL",105801,"OPEN ENROLLMENT CHARTER","Grade 10",46
"2016-2017",13,"HAYS COUNTY","KATHERINE ANNE PORTER SCHOOL",105801,"OPEN ENROLLMENT CHARTER","Grade 11",42
"2016-2017",13,"HAYS COUNTY","KATHERINE ANNE PORTER SCHOOL",105801,"OPEN ENROLLMENT CHARTER","Grade 12",39
"2016-2017",04,"HARRIS COUNTY","KATY ISD",101914,"TRADITIONAL ISD/CSD","Early Education",663
"2016-2017",04,"HARRIS COUNTY","KATY ISD",101914,"TRADITIONAL ISD/CSD","Pre-kindergarten",1539
"2016-2017",04,"HARRIS COUNTY","KATY ISD",101914,"TRADITIONAL ISD/CSD","Kindergarten",5192
"2016-2017",04,"HARRIS COUNTY","KATY ISD",101914,"TRADITIONAL ISD/CSD","Grade  1",5662
"2016-2017",04,"HARRIS COUNTY","KATY ISD",101914,"TRADITIONAL ISD/CSD","Grade  2",5751
"2016-2017",04,"HARRIS COUNTY","KATY ISD",101914,"TRADITIONAL ISD/CSD","Grade  3",5802
"2016-2017",04,"HARRIS COUNTY","KATY ISD",101914,"TRADITIONAL ISD/CSD","Grade  4",5810
"2016-2017",04,"HARRIS COUNTY","KATY ISD",101914,"TRADITIONAL ISD/CSD","Grade  5",5516
"2016-2017",04,"HARRIS COUNTY","KATY ISD",101914,"TRADITIONAL ISD/CSD","Grade  6",5581
"2016-2017",04,"HARRIS COUNTY","KATY ISD",101914,"TRADITIONAL ISD/CSD","Grade  7",5791
"2016-2017",04,"HARRIS COUNTY","KATY ISD",101914,"TRADITIONAL ISD/CSD","Grade  8",5621
"2016-2017",04,"HARRIS COUNTY","KATY ISD",101914,"TRADITIONAL ISD/CSD","Grade  9",6035
"2016-2017",04,"HARRIS COUNTY","KATY ISD",101914,"TRADITIONAL ISD/CSD","Grade 10",5888
"2016-2017",04,"HARRIS COUNTY","KATY ISD",101914,"TRADITIONAL ISD/CSD","Grade 11",5583
"2016-2017",04,"HARRIS COUNTY","KATY ISD",101914,"TRADITIONAL ISD/CSD","Grade 12",4994
"2016-2017",11,"JOHNSON COUNTY","KAUFFMAN LEADERSHIP ACADEMY",126801,"OPEN ENROLLMENT CHARTER","Grade  6",21
"2016-2017",11,"JOHNSON COUNTY","KAUFFMAN LEADERSHIP ACADEMY",126801,"OPEN ENROLLMENT CHARTER","Grade  7",12
"2016-2017",11,"JOHNSON COUNTY","KAUFFMAN LEADERSHIP ACADEMY",126801,"OPEN ENROLLMENT CHARTER","Grade  8",11
"2016-2017",11,"JOHNSON COUNTY","KAUFFMAN LEADERSHIP ACADEMY",126801,"OPEN ENROLLMENT CHARTER","Grade  9",8
"2016-2017",11,"JOHNSON COUNTY","KAUFFMAN LEADERSHIP ACADEMY",126801,"OPEN ENROLLMENT CHARTER","Grade 10",12
"2016-2017",10,"KAUFMAN COUNTY","KAUFMAN ISD",129903,"TRADITIONAL ISD/CSD","Early Education",13
"2016-2017",10,"KAUFMAN COUNTY","KAUFMAN ISD",129903,"TRADITIONAL ISD/CSD","Pre-kindergarten",179
"2016-2017",10,"KAUFMAN COUNTY","KAUFMAN ISD",129903,"TRADITIONAL ISD/CSD","Kindergarten",230
"2016-2017",10,"KAUFMAN COUNTY","KAUFMAN ISD",129903,"TRADITIONAL ISD/CSD","Grade  1",247
"2016-2017",10,"KAUFMAN COUNTY","KAUFMAN ISD",129903,"TRADITIONAL ISD/CSD","Grade  2",300
"2016-2017",10,"KAUFMAN COUNTY","KAUFMAN ISD",129903,"TRADITIONAL ISD/CSD","Grade  3",281
"2016-2017",10,"KAUFMAN COUNTY","KAUFMAN ISD",129903,"TRADITIONAL ISD/CSD","Grade  4",295
"2016-2017",10,"KAUFMAN COUNTY","KAUFMAN ISD",129903,"TRADITIONAL ISD/CSD","Grade  5",281
"2016-2017",10,"KAUFMAN COUNTY","KAUFMAN ISD",129903,"TRADITIONAL ISD/CSD","Grade  6",303
"2016-2017",10,"KAUFMAN COUNTY","KAUFMAN ISD",129903,"TRADITIONAL ISD/CSD","Grade  7",277
"2016-2017",10,"KAUFMAN COUNTY","KAUFMAN ISD",129903,"TRADITIONAL ISD/CSD","Grade  8",309
"2016-2017",10,"KAUFMAN COUNTY","KAUFMAN ISD",129903,"TRADITIONAL ISD/CSD","Grade  9",307
"2016-2017",10,"KAUFMAN COUNTY","KAUFMAN ISD",129903,"TRADITIONAL ISD/CSD","Grade 10",342
"2016-2017",10,"KAUFMAN COUNTY","KAUFMAN ISD",129903,"TRADITIONAL ISD/CSD","Grade 11",253
"2016-2017",10,"KAUFMAN COUNTY","KAUFMAN ISD",129903,"TRADITIONAL ISD/CSD","Grade 12",231
"2016-2017",11,"JOHNSON COUNTY","KEENE ISD",126906,"TRADITIONAL ISD/CSD","Early Education",-9999999
"2016-2017",11,"JOHNSON COUNTY","KEENE ISD",126906,"TRADITIONAL ISD/CSD","Pre-kindergarten",37
"2016-2017",11,"JOHNSON COUNTY","KEENE ISD",126906,"TRADITIONAL ISD/CSD","Kindergarten",69
"2016-2017",11,"JOHNSON COUNTY","KEENE ISD",126906,"TRADITIONAL ISD/CSD","Grade  1",77
"2016-2017",11,"JOHNSON COUNTY","KEENE ISD",126906,"TRADITIONAL ISD/CSD","Grade  2",86
"2016-2017",11,"JOHNSON COUNTY","KEENE ISD",126906,"TRADITIONAL ISD/CSD","Grade  3",69
"2016-2017",11,"JOHNSON COUNTY","KEENE ISD",126906,"TRADITIONAL ISD/CSD","Grade  4",78
"2016-2017",11,"JOHNSON COUNTY","KEENE ISD",126906,"TRADITIONAL ISD/CSD","Grade  5",70
"2016-2017",11,"JOHNSON COUNTY","KEENE ISD",126906,"TRADITIONAL ISD/CSD","Grade  6",83
"2016-2017",11,"JOHNSON COUNTY","KEENE ISD",126906,"TRADITIONAL ISD/CSD","Grade  7",76
"2016-2017",11,"JOHNSON COUNTY","KEENE ISD",126906,"TRADITIONAL ISD/CSD","Grade  8",83
"2016-2017",11,"JOHNSON COUNTY","KEENE ISD",126906,"TRADITIONAL ISD/CSD","Grade  9",93
"2016-2017",11,"JOHNSON COUNTY","KEENE ISD",126906,"TRADITIONAL ISD/CSD","Grade 10",91
"2016-2017",11,"JOHNSON COUNTY","KEENE ISD",126906,"TRADITIONAL ISD/CSD","Grade 11",76
"2016-2017",11,"JOHNSON COUNTY","KEENE ISD",126906,"TRADITIONAL ISD/CSD","Grade 12",69
"2016-2017",11,"TARRANT COUNTY","KELLER ISD",220907,"TRADITIONAL ISD/CSD","Early Education",226
"2016-2017",11,"TARRANT COUNTY","KELLER ISD",220907,"TRADITIONAL ISD/CSD","Pre-kindergarten",417
"2016-2017",11,"TARRANT COUNTY","KELLER ISD",220907,"TRADITIONAL ISD/CSD","Kindergarten",2332
"2016-2017",11,"TARRANT COUNTY","KELLER ISD",220907,"TRADITIONAL ISD/CSD","Grade  1",2361
"2016-2017",11,"TARRANT COUNTY","KELLER ISD",220907,"TRADITIONAL ISD/CSD","Grade  2",2470
"2016-2017",11,"TARRANT COUNTY","KELLER ISD",220907,"TRADITIONAL ISD/CSD","Grade  3",2664
"2016-2017",11,"TARRANT COUNTY","KELLER ISD",220907,"TRADITIONAL ISD/CSD","Grade  4",2594
"2016-2017",11,"TARRANT COUNTY","KELLER ISD",220907,"TRADITIONAL ISD/CSD","Grade  5",2606
"2016-2017",11,"TARRANT COUNTY","KELLER ISD",220907,"TRADITIONAL ISD/CSD","Grade  6",2618
"2016-2017",11,"TARRANT COUNTY","KELLER ISD",220907,"TRADITIONAL ISD/CSD","Grade  7",2636
"2016-2017",11,"TARRANT COUNTY","KELLER ISD",220907,"TRADITIONAL ISD/CSD","Grade  8",2673
"2016-2017",11,"TARRANT COUNTY","KELLER ISD",220907,"TRADITIONAL ISD/CSD","Grade  9",2910
"2016-2017",11,"TARRANT COUNTY","KELLER ISD",220907,"TRADITIONAL ISD/CSD","Grade 10",2866
"2016-2017",11,"TARRANT COUNTY","KELLER ISD",220907,"TRADITIONAL ISD/CSD","Grade 11",2696
"2016-2017",11,"TARRANT COUNTY","KELLER ISD",220907,"TRADITIONAL ISD/CSD","Grade 12",2591
"2016-2017",16,"WHEELER COUNTY","KELTON ISD",242905,"TRADITIONAL ISD/CSD","Pre-kindergarten",-9999999
"2016-2017",16,"WHEELER COUNTY","KELTON ISD",242905,"TRADITIONAL ISD/CSD","Kindergarten",8
"2016-2017",16,"WHEELER COUNTY","KELTON ISD",242905,"TRADITIONAL ISD/CSD","Grade  1",9
"2016-2017",16,"WHEELER COUNTY","KELTON ISD",242905,"TRADITIONAL ISD/CSD","Grade  2",12
"2016-2017",16,"WHEELER COUNTY","KELTON ISD",242905,"TRADITIONAL ISD/CSD","Grade  3",9
"2016-2017",16,"WHEELER COUNTY","KELTON ISD",242905,"TRADITIONAL ISD/CSD","Grade  4",8
"2016-2017",16,"WHEELER COUNTY","KELTON ISD",242905,"TRADITIONAL ISD/CSD","Grade  5",-9999999
"2016-2017",16,"WHEELER COUNTY","KELTON ISD",242905,"TRADITIONAL ISD/CSD","Grade  6",11
"2016-2017",16,"WHEELER COUNTY","KELTON ISD",242905,"TRADITIONAL ISD/CSD","Grade  7",-9999999
"2016-2017",16,"WHEELER COUNTY","KELTON ISD",242905,"TRADITIONAL ISD/CSD","Grade  8",8
"2016-2017",16,"WHEELER COUNTY","KELTON ISD",242905,"TRADITIONAL ISD/CSD","Grade  9",12
"2016-2017",16,"WHEELER COUNTY","KELTON ISD",242905,"TRADITIONAL ISD/CSD","Grade 10",6
"2016-2017",16,"WHEELER COUNTY","KELTON ISD",242905,"TRADITIONAL ISD/CSD","Grade 11",5
"2016-2017",16,"WHEELER COUNTY","KELTON ISD",242905,"TRADITIONAL ISD/CSD","Grade 12",5
"2016-2017",10,"KAUFMAN COUNTY","KEMP ISD",129904,"TRADITIONAL ISD/CSD","Early Education",-9999999
"2016-2017",10,"KAUFMAN COUNTY","KEMP ISD",129904,"TRADITIONAL ISD/CSD","Pre-kindergarten",85
"2016-2017",10,"KAUFMAN COUNTY","KEMP ISD",129904,"TRADITIONAL ISD/CSD","Kindergarten",83
"2016-2017",10,"KAUFMAN COUNTY","KEMP ISD",129904,"TRADITIONAL ISD/CSD","Grade  1",117
"2016-2017",10,"KAUFMAN COUNTY","KEMP ISD",129904,"TRADITIONAL ISD/CSD","Grade  2",101
"2016-2017",10,"KAUFMAN COUNTY","KEMP ISD",129904,"TRADITIONAL ISD/CSD","Grade  3",126
"2016-2017",10,"KAUFMAN COUNTY","KEMP ISD",129904,"TRADITIONAL ISD/CSD","Grade  4",107
"2016-2017",10,"KAUFMAN COUNTY","KEMP ISD",129904,"TRADITIONAL ISD/CSD","Grade  5",111
"2016-2017",10,"KAUFMAN COUNTY","KEMP ISD",129904,"TRADITIONAL ISD/CSD","Grade  6",102
"2016-2017",10,"KAUFMAN COUNTY","KEMP ISD",129904,"TRADITIONAL ISD/CSD","Grade  7",105
"2016-2017",10,"KAUFMAN COUNTY","KEMP ISD",129904,"TRADITIONAL ISD/CSD","Grade  8",109
"2016-2017",10,"KAUFMAN COUNTY","KEMP ISD",129904,"TRADITIONAL ISD/CSD","Grade  9",132
"2016-2017",10,"KAUFMAN COUNTY","KEMP ISD",129904,"TRADITIONAL ISD/CSD","Grade 10",133
"2016-2017",10,"KAUFMAN COUNTY","KEMP ISD",129904,"TRADITIONAL ISD/CSD","Grade 11",125
"2016-2017",10,"KAUFMAN COUNTY","KEMP ISD",129904,"TRADITIONAL ISD/CSD","Grade 12",104
"2016-2017",02,"KENEDY COUNTY","KENEDY COUNTY WIDE CSD",131001,"TRADITIONAL ISD/CSD","Pre-kindergarten",14
"2016-2017",02,"KENEDY COUNTY","KENEDY COUNTY WIDE CSD",131001,"TRADITIONAL ISD/CSD","Kindergarten",6
"2016-2017",02,"KENEDY COUNTY","KENEDY COUNTY WIDE CSD",131001,"TRADITIONAL ISD/CSD","Grade  1",9
"2016-2017",02,"KENEDY COUNTY","KENEDY COUNTY WIDE CSD",131001,"TRADITIONAL ISD/CSD","Grade  2",9
"2016-2017",02,"KENEDY COUNTY","KENEDY COUNTY WIDE CSD",131001,"TRADITIONAL ISD/CSD","Grade  3",8
"2016-2017",02,"KENEDY COUNTY","KENEDY COUNTY WIDE CSD",131001,"TRADITIONAL ISD/CSD","Grade  4",11
"2016-2017",02,"KENEDY COUNTY","KENEDY COUNTY WIDE CSD",131001,"TRADITIONAL ISD/CSD","Grade  5",10
"2016-2017",02,"KENEDY COUNTY","KENEDY COUNTY WIDE CSD",131001,"TRADITIONAL ISD/CSD","Grade  6",8
"2016-2017",03,"KARNES COUNTY","KENEDY ISD",128902,"TRADITIONAL ISD/CSD","Early Education",-9999999
"2016-2017",03,"KARNES COUNTY","KENEDY ISD",128902,"TRADITIONAL ISD/CSD","Pre-kindergarten",74
"2016-2017",03,"KARNES COUNTY","KENEDY ISD",128902,"TRADITIONAL ISD/CSD","Kindergarten",56
"2016-2017",03,"KARNES COUNTY","KENEDY ISD",128902,"TRADITIONAL ISD/CSD","Grade  1",70
"2016-2017",03,"KARNES COUNTY","KENEDY ISD",128902,"TRADITIONAL ISD/CSD","Grade  2",58
"2016-2017",03,"KARNES COUNTY","KENEDY ISD",128902,"TRADITIONAL ISD/CSD","Grade  3",51
"2016-2017",03,"KARNES COUNTY","KENEDY ISD",128902,"TRADITIONAL ISD/CSD","Grade  4",57
"2016-2017",03,"KARNES COUNTY","KENEDY ISD",128902,"TRADITIONAL ISD/CSD","Grade  5",66
