"Year","Region","County Name","Grade Level Name","Enrollment by Grade Level"
"2017-2018",10,"GRAYSON COUNTY","Early Education",103
"2017-2018",10,"GRAYSON COUNTY","Pre-kindergarten",911
"2017-2018",10,"GRAYSON COUNTY","Kindergarten",1692
"2017-2018",10,"GRAYSON COUNTY","Grade  1",1722
"2017-2018",10,"GRAYSON COUNTY","Grade  2",1679
"2017-2018",10,"GRAYSON COUNTY","Grade  3",1761
"2017-2018",10,"GRAYSON COUNTY","Grade  4",1828
"2017-2018",10,"GRAYSON COUNTY","Grade  5",1720
"2017-2018",10,"GRAYSON COUNTY","Grade  6",1745
"2017-2018",10,"GRAYSON COUNTY","Grade  7",1755
"2017-2018",10,"GRAYSON COUNTY","Grade  8",1711
"2017-2018",10,"GRAYSON COUNTY","Grade  9",1754
"2017-2018",10,"GRAYSON COUNTY","Grade 10",1774
"2017-2018",10,"GRAYSON COUNTY","Grade 11",1625
"2017-2018",10,"GRAYSON COUNTY","Grade 12",1496
"2017-2018",07,"GREGG COUNTY","Early Education",83
"2017-2018",07,"GREGG COUNTY","Pre-kindergarten",1147
"2017-2018",07,"GREGG COUNTY","Kindergarten",1795
"2017-2018",07,"GREGG COUNTY","Grade  1",1878
"2017-2018",07,"GREGG COUNTY","Grade  2",1874
"2017-2018",07,"GREGG COUNTY","Grade  3",1788
"2017-2018",07,"GREGG COUNTY","Grade  4",1880
"2017-2018",07,"GREGG COUNTY","Grade  5",1872
"2017-2018",07,"GREGG COUNTY","Grade  6",1774
"2017-2018",07,"GREGG COUNTY","Grade  7",1734
"2017-2018",07,"GREGG COUNTY","Grade  8",1711
"2017-2018",07,"GREGG COUNTY","Grade  9",1813
"2017-2018",07,"GREGG COUNTY","Grade 10",1712
"2017-2018",07,"GREGG COUNTY","Grade 11",1619
"2017-2018",07,"GREGG COUNTY","Grade 12",1526
"2017-2018",06,"GRIMES COUNTY","Early Education",77
"2017-2018",06,"GRIMES COUNTY","Pre-kindergarten",228
"2017-2018",06,"GRIMES COUNTY","Kindergarten",302
"2017-2018",06,"GRIMES COUNTY","Grade  1",324
"2017-2018",06,"GRIMES COUNTY","Grade  2",317
"2017-2018",06,"GRIMES COUNTY","Grade  3",353
"2017-2018",06,"GRIMES COUNTY","Grade  4",371
"2017-2018",06,"GRIMES COUNTY","Grade  5",337
"2017-2018",06,"GRIMES COUNTY","Grade  6",337
"2017-2018",06,"GRIMES COUNTY","Grade  7",315
"2017-2018",06,"GRIMES COUNTY","Grade  8",346
"2017-2018",06,"GRIMES COUNTY","Grade  9",360
"2017-2018",06,"GRIMES COUNTY","Grade 10",338
"2017-2018",06,"GRIMES COUNTY","Grade 11",324
"2017-2018",06,"GRIMES COUNTY","Grade 12",243
"2017-2018",13,"GUADALUPE COUNTY/13","Early Education",23
"2017-2018",13,"GUADALUPE COUNTY/13","Pre-kindergarten",553
"2017-2018",13,"GUADALUPE COUNTY/13","Kindergarten",630
"2017-2018",13,"GUADALUPE COUNTY/13","Grade  1",622
"2017-2018",13,"GUADALUPE COUNTY/13","Grade  2",642
"2017-2018",13,"GUADALUPE COUNTY/13","Grade  3",681
"2017-2018",13,"GUADALUPE COUNTY/13","Grade  4",693
"2017-2018",13,"GUADALUPE COUNTY/13","Grade  5",687
"2017-2018",13,"GUADALUPE COUNTY/13","Grade  6",712
"2017-2018",13,"GUADALUPE COUNTY/13","Grade  7",742
"2017-2018",13,"GUADALUPE COUNTY/13","Grade  8",700
"2017-2018",13,"GUADALUPE COUNTY/13","Grade  9",804
"2017-2018",13,"GUADALUPE COUNTY/13","Grade 10",652
"2017-2018",13,"GUADALUPE COUNTY/13","Grade 11",656
"2017-2018",13,"GUADALUPE COUNTY/13","Grade 12",581
"2017-2018",20,"GUADALUPE COUNTY/20","Early Education",82
"2017-2018",20,"GUADALUPE COUNTY/20","Pre-kindergarten",375
"2017-2018",20,"GUADALUPE COUNTY/20","Kindergarten",1101
"2017-2018",20,"GUADALUPE COUNTY/20","Grade  1",1150
"2017-2018",20,"GUADALUPE COUNTY/20","Grade  2",1208
"2017-2018",20,"GUADALUPE COUNTY/20","Grade  3",1237
"2017-2018",20,"GUADALUPE COUNTY/20","Grade  4",1235
"2017-2018",20,"GUADALUPE COUNTY/20","Grade  5",1223
"2017-2018",20,"GUADALUPE COUNTY/20","Grade  6",1254
"2017-2018",20,"GUADALUPE COUNTY/20","Grade  7",1357
"2017-2018",20,"GUADALUPE COUNTY/20","Grade  8",1339
"2017-2018",20,"GUADALUPE COUNTY/20","Grade  9",1466
"2017-2018",20,"GUADALUPE COUNTY/20","Grade 10",1442
"2017-2018",20,"GUADALUPE COUNTY/20","Grade 11",1300
"2017-2018",20,"GUADALUPE COUNTY/20","Grade 12",1358
"2017-2018","AL","GUADALUPE COUNTY/ALL","Early Education",105
"2017-2018","AL","GUADALUPE COUNTY/ALL","Pre-kindergarten",928
"2017-2018","AL","GUADALUPE COUNTY/ALL","Kindergarten",1731
"2017-2018","AL","GUADALUPE COUNTY/ALL","Grade  1",1772
"2017-2018","AL","GUADALUPE COUNTY/ALL","Grade  2",1850
"2017-2018","AL","GUADALUPE COUNTY/ALL","Grade  3",1918
"2017-2018","AL","GUADALUPE COUNTY/ALL","Grade  4",1928
"2017-2018","AL","GUADALUPE COUNTY/ALL","Grade  5",1910
"2017-2018","AL","GUADALUPE COUNTY/ALL","Grade  6",1966
"2017-2018","AL","GUADALUPE COUNTY/ALL","Grade  7",2099
"2017-2018","AL","GUADALUPE COUNTY/ALL","Grade  8",2039
"2017-2018","AL","GUADALUPE COUNTY/ALL","Grade  9",2270
"2017-2018","AL","GUADALUPE COUNTY/ALL","Grade 10",2094
"2017-2018","AL","GUADALUPE COUNTY/ALL","Grade 11",1956
"2017-2018","AL","GUADALUPE COUNTY/ALL","Grade 12",1939
"2017-2018",17,"HALE COUNTY","Early Education",33
"2017-2018",17,"HALE COUNTY","Pre-kindergarten",311
"2017-2018",17,"HALE COUNTY","Kindergarten",510
"2017-2018",17,"HALE COUNTY","Grade  1",513
"2017-2018",17,"HALE COUNTY","Grade  2",581
"2017-2018",17,"HALE COUNTY","Grade  3",574
"2017-2018",17,"HALE COUNTY","Grade  4",548
"2017-2018",17,"HALE COUNTY","Grade  5",626
"2017-2018",17,"HALE COUNTY","Grade  6",550
"2017-2018",17,"HALE COUNTY","Grade  7",511
"2017-2018",17,"HALE COUNTY","Grade  8",541
"2017-2018",17,"HALE COUNTY","Grade  9",536
"2017-2018",17,"HALE COUNTY","Grade 10",553
"2017-2018",17,"HALE COUNTY","Grade 11",477
"2017-2018",17,"HALE COUNTY","Grade 12",430
"2017-2018",16,"HALL COUNTY","Early Education",-9999999
"2017-2018",16,"HALL COUNTY","Pre-kindergarten",61
"2017-2018",16,"HALL COUNTY","Kindergarten",53
"2017-2018",16,"HALL COUNTY","Grade  1",49
"2017-2018",16,"HALL COUNTY","Grade  2",38
"2017-2018",16,"HALL COUNTY","Grade  3",53
"2017-2018",16,"HALL COUNTY","Grade  4",49
"2017-2018",16,"HALL COUNTY","Grade  5",44
"2017-2018",16,"HALL COUNTY","Grade  6",53
"2017-2018",16,"HALL COUNTY","Grade  7",57
"2017-2018",16,"HALL COUNTY","Grade  8",44
"2017-2018",16,"HALL COUNTY","Grade  9",57
"2017-2018",16,"HALL COUNTY","Grade 10",56
"2017-2018",16,"HALL COUNTY","Grade 11",49
"2017-2018",16,"HALL COUNTY","Grade 12",39
"2017-2018",12,"HAMILTON COUNTY","Early Education",5
"2017-2018",12,"HAMILTON COUNTY","Pre-kindergarten",84
"2017-2018",12,"HAMILTON COUNTY","Kindergarten",106
"2017-2018",12,"HAMILTON COUNTY","Grade  1",100
"2017-2018",12,"HAMILTON COUNTY","Grade  2",119
"2017-2018",12,"HAMILTON COUNTY","Grade  3",125
"2017-2018",12,"HAMILTON COUNTY","Grade  4",108
"2017-2018",12,"HAMILTON COUNTY","Grade  5",94
"2017-2018",12,"HAMILTON COUNTY","Grade  6",97
"2017-2018",12,"HAMILTON COUNTY","Grade  7",96
"2017-2018",12,"HAMILTON COUNTY","Grade  8",105
"2017-2018",12,"HAMILTON COUNTY","Grade  9",112
"2017-2018",12,"HAMILTON COUNTY","Grade 10",110
"2017-2018",12,"HAMILTON COUNTY","Grade 11",93
"2017-2018",12,"HAMILTON COUNTY","Grade 12",88
"2017-2018",16,"HANSFORD COUNTY","Early Education",7
"2017-2018",16,"HANSFORD COUNTY","Pre-kindergarten",77
"2017-2018",16,"HANSFORD COUNTY","Kindergarten",100
"2017-2018",16,"HANSFORD COUNTY","Grade  1",100
"2017-2018",16,"HANSFORD COUNTY","Grade  2",103
"2017-2018",16,"HANSFORD COUNTY","Grade  3",95
"2017-2018",16,"HANSFORD COUNTY","Grade  4",113
"2017-2018",16,"HANSFORD COUNTY","Grade  5",98
"2017-2018",16,"HANSFORD COUNTY","Grade  6",121
"2017-2018",16,"HANSFORD COUNTY","Grade  7",112
"2017-2018",16,"HANSFORD COUNTY","Grade  8",115
"2017-2018",16,"HANSFORD COUNTY","Grade  9",93
"2017-2018",16,"HANSFORD COUNTY","Grade 10",106
"2017-2018",16,"HANSFORD COUNTY","Grade 11",102
"2017-2018",16,"HANSFORD COUNTY","Grade 12",97
"2017-2018",09,"HARDEMAN COUNTY","Pre-kindergarten",37
"2017-2018",09,"HARDEMAN COUNTY","Kindergarten",40
"2017-2018",09,"HARDEMAN COUNTY","Grade  1",50
"2017-2018",09,"HARDEMAN COUNTY","Grade  2",55
"2017-2018",09,"HARDEMAN COUNTY","Grade  3",51
"2017-2018",09,"HARDEMAN COUNTY","Grade  4",57
"2017-2018",09,"HARDEMAN COUNTY","Grade  5",57
"2017-2018",09,"HARDEMAN COUNTY","Grade  6",59
"2017-2018",09,"HARDEMAN COUNTY","Grade  7",60
"2017-2018",09,"HARDEMAN COUNTY","Grade  8",59
"2017-2018",09,"HARDEMAN COUNTY","Grade  9",58
"2017-2018",09,"HARDEMAN COUNTY","Grade 10",58
"2017-2018",09,"HARDEMAN COUNTY","Grade 11",55
"2017-2018",09,"HARDEMAN COUNTY","Grade 12",54
"2017-2018",05,"HARDIN COUNTY","Early Education",77
"2017-2018",05,"HARDIN COUNTY","Pre-kindergarten",273
"2017-2018",05,"HARDIN COUNTY","Kindergarten",809
"2017-2018",05,"HARDIN COUNTY","Grade  1",817
"2017-2018",05,"HARDIN COUNTY","Grade  2",825
"2017-2018",05,"HARDIN COUNTY","Grade  3",896
"2017-2018",05,"HARDIN COUNTY","Grade  4",821
"2017-2018",05,"HARDIN COUNTY","Grade  5",877
"2017-2018",05,"HARDIN COUNTY","Grade  6",795
"2017-2018",05,"HARDIN COUNTY","Grade  7",786
"2017-2018",05,"HARDIN COUNTY","Grade  8",853
"2017-2018",05,"HARDIN COUNTY","Grade  9",832
"2017-2018",05,"HARDIN COUNTY","Grade 10",775
"2017-2018",05,"HARDIN COUNTY","Grade 11",748
"2017-2018",05,"HARDIN COUNTY","Grade 12",701
"2017-2018",04,"HARRIS COUNTY","Early Education",3755
"2017-2018",04,"HARRIS COUNTY","Pre-kindergarten",43039
"2017-2018",04,"HARRIS COUNTY","Kindergarten",62422
"2017-2018",04,"HARRIS COUNTY","Grade  1",67058
"2017-2018",04,"HARRIS COUNTY","Grade  2",68105
"2017-2018",04,"HARRIS COUNTY","Grade  3",71355
"2017-2018",04,"HARRIS COUNTY","Grade  4",69962
"2017-2018",04,"HARRIS COUNTY","Grade  5",69894
"2017-2018",04,"HARRIS COUNTY","Grade  6",67075
"2017-2018",04,"HARRIS COUNTY","Grade  7",66656
"2017-2018",04,"HARRIS COUNTY","Grade  8",66120
"2017-2018",04,"HARRIS COUNTY","Grade  9",72868
"2017-2018",04,"HARRIS COUNTY","Grade 10",64941
"2017-2018",04,"HARRIS COUNTY","Grade 11",60667
"2017-2018",04,"HARRIS COUNTY","Grade 12",57253
"2017-2018",07,"HARRISON COUNTY","Early Education",14
"2017-2018",07,"HARRISON COUNTY","Pre-kindergarten",537
"2017-2018",07,"HARRISON COUNTY","Kindergarten",953
"2017-2018",07,"HARRISON COUNTY","Grade  1",936
"2017-2018",07,"HARRISON COUNTY","Grade  2",955
"2017-2018",07,"HARRISON COUNTY","Grade  3",991
"2017-2018",07,"HARRISON COUNTY","Grade  4",982
"2017-2018",07,"HARRISON COUNTY","Grade  5",1058
"2017-2018",07,"HARRISON COUNTY","Grade  6",1052
"2017-2018",07,"HARRISON COUNTY","Grade  7",1035
"2017-2018",07,"HARRISON COUNTY","Grade  8",1014
"2017-2018",07,"HARRISON COUNTY","Grade  9",1038
"2017-2018",07,"HARRISON COUNTY","Grade 10",925
"2017-2018",07,"HARRISON COUNTY","Grade 11",915
"2017-2018",07,"HARRISON COUNTY","Grade 12",798
"2017-2018",16,"HARTLEY COUNTY","Pre-kindergarten",29
"2017-2018",16,"HARTLEY COUNTY","Kindergarten",35
"2017-2018",16,"HARTLEY COUNTY","Grade  1",27
"2017-2018",16,"HARTLEY COUNTY","Grade  2",28
"2017-2018",16,"HARTLEY COUNTY","Grade  3",33
"2017-2018",16,"HARTLEY COUNTY","Grade  4",42
"2017-2018",16,"HARTLEY COUNTY","Grade  5",24
"2017-2018",16,"HARTLEY COUNTY","Grade  6",30
"2017-2018",16,"HARTLEY COUNTY","Grade  7",33
"2017-2018",16,"HARTLEY COUNTY","Grade  8",30
"2017-2018",16,"HARTLEY COUNTY","Grade  9",40
"2017-2018",16,"HARTLEY COUNTY","Grade 10",20
"2017-2018",16,"HARTLEY COUNTY","Grade 11",24
"2017-2018",16,"HARTLEY COUNTY","Grade 12",25
"2017-2018",14,"HASKELL COUNTY","Early Education",-9999999
"2017-2018",14,"HASKELL COUNTY","Pre-kindergarten",59
"2017-2018",14,"HASKELL COUNTY","Kindergarten",55
"2017-2018",14,"HASKELL COUNTY","Grade  1",63
"2017-2018",14,"HASKELL COUNTY","Grade  2",63
"2017-2018",14,"HASKELL COUNTY","Grade  3",62
"2017-2018",14,"HASKELL COUNTY","Grade  4",75
"2017-2018",14,"HASKELL COUNTY","Grade  5",51
"2017-2018",14,"HASKELL COUNTY","Grade  6",55
"2017-2018",14,"HASKELL COUNTY","Grade  7",51
"2017-2018",14,"HASKELL COUNTY","Grade  8",57
"2017-2018",14,"HASKELL COUNTY","Grade  9",63
"2017-2018",14,"HASKELL COUNTY","Grade 10",62
"2017-2018",14,"HASKELL COUNTY","Grade 11",54
"2017-2018",14,"HASKELL COUNTY","Grade 12",55
"2017-2018",13,"HAYS COUNTY","Early Education",220
"2017-2018",13,"HAYS COUNTY","Pre-kindergarten",1201
"2017-2018",13,"HAYS COUNTY","Kindergarten",2630
"2017-2018",13,"HAYS COUNTY","Grade  1",2714
"2017-2018",13,"HAYS COUNTY","Grade  2",2687
"2017-2018",13,"HAYS COUNTY","Grade  3",2762
"2017-2018",13,"HAYS COUNTY","Grade  4",2945
"2017-2018",13,"HAYS COUNTY","Grade  5",2912
"2017-2018",13,"HAYS COUNTY","Grade  6",2846
"2017-2018",13,"HAYS COUNTY","Grade  7",2910
"2017-2018",13,"HAYS COUNTY","Grade  8",2839
"2017-2018",13,"HAYS COUNTY","Grade  9",3132
"2017-2018",13,"HAYS COUNTY","Grade 10",2809
"2017-2018",13,"HAYS COUNTY","Grade 11",2550
"2017-2018",13,"HAYS COUNTY","Grade 12",2361
"2017-2018",16,"HEMPHILL COUNTY","Pre-kindergarten",44
"2017-2018",16,"HEMPHILL COUNTY","Kindergarten",60
"2017-2018",16,"HEMPHILL COUNTY","Grade  1",61
"2017-2018",16,"HEMPHILL COUNTY","Grade  2",68
"2017-2018",16,"HEMPHILL COUNTY","Grade  3",62
"2017-2018",16,"HEMPHILL COUNTY","Grade  4",72
"2017-2018",16,"HEMPHILL COUNTY","Grade  5",82
"2017-2018",16,"HEMPHILL COUNTY","Grade  6",70
"2017-2018",16,"HEMPHILL COUNTY","Grade  7",69
"2017-2018",16,"HEMPHILL COUNTY","Grade  8",62
"2017-2018",16,"HEMPHILL COUNTY","Grade  9",69
"2017-2018",16,"HEMPHILL COUNTY","Grade 10",66
"2017-2018",16,"HEMPHILL COUNTY","Grade 11",67
"2017-2018",16,"HEMPHILL COUNTY","Grade 12",78
"2017-2018",07,"HENDERSON COUNTY/07","Early Education",18
"2017-2018",07,"HENDERSON COUNTY/07","Pre-kindergarten",305
"2017-2018",07,"HENDERSON COUNTY/07","Kindergarten",499
"2017-2018",07,"HENDERSON COUNTY/07","Grade  1",543
"2017-2018",07,"HENDERSON COUNTY/07","Grade  2",513
"2017-2018",07,"HENDERSON COUNTY/07","Grade  3",540
"2017-2018",07,"HENDERSON COUNTY/07","Grade  4",528
"2017-2018",07,"HENDERSON COUNTY/07","Grade  5",547
"2017-2018",07,"HENDERSON COUNTY/07","Grade  6",559
"2017-2018",07,"HENDERSON COUNTY/07","Grade  7",532
"2017-2018",07,"HENDERSON COUNTY/07","Grade  8",483
"2017-2018",07,"HENDERSON COUNTY/07","Grade  9",533
"2017-2018",07,"HENDERSON COUNTY/07","Grade 10",498
"2017-2018",07,"HENDERSON COUNTY/07","Grade 11",480
"2017-2018",07,"HENDERSON COUNTY/07","Grade 12",418
"2017-2018",10,"HENDERSON COUNTY/10","Early Education",5
"2017-2018",10,"HENDERSON COUNTY/10","Pre-kindergarten",137
"2017-2018",10,"HENDERSON COUNTY/10","Kindergarten",235
"2017-2018",10,"HENDERSON COUNTY/10","Grade  1",223
"2017-2018",10,"HENDERSON COUNTY/10","Grade  2",229
"2017-2018",10,"HENDERSON COUNTY/10","Grade  3",233
"2017-2018",10,"HENDERSON COUNTY/10","Grade  4",212
"2017-2018",10,"HENDERSON COUNTY/10","Grade  5",229
"2017-2018",10,"HENDERSON COUNTY/10","Grade  6",217
"2017-2018",10,"HENDERSON COUNTY/10","Grade  7",237
"2017-2018",10,"HENDERSON COUNTY/10","Grade  8",236
"2017-2018",10,"HENDERSON COUNTY/10","Grade  9",247
"2017-2018",10,"HENDERSON COUNTY/10","Grade 10",242
"2017-2018",10,"HENDERSON COUNTY/10","Grade 11",207
"2017-2018",10,"HENDERSON COUNTY/10","Grade 12",229
"2017-2018","AL","HENDERSON COUNTY/ALL","Early Education",23
"2017-2018","AL","HENDERSON COUNTY/ALL","Pre-kindergarten",442
"2017-2018","AL","HENDERSON COUNTY/ALL","Kindergarten",734
"2017-2018","AL","HENDERSON COUNTY/ALL","Grade  1",766
"2017-2018","AL","HENDERSON COUNTY/ALL","Grade  2",742
"2017-2018","AL","HENDERSON COUNTY/ALL","Grade  3",773
"2017-2018","AL","HENDERSON COUNTY/ALL","Grade  4",740
"2017-2018","AL","HENDERSON COUNTY/ALL","Grade  5",776
"2017-2018","AL","HENDERSON COUNTY/ALL","Grade  6",776
"2017-2018","AL","HENDERSON COUNTY/ALL","Grade  7",769
"2017-2018","AL","HENDERSON COUNTY/ALL","Grade  8",719
"2017-2018","AL","HENDERSON COUNTY/ALL","Grade  9",780
"2017-2018","AL","HENDERSON COUNTY/ALL","Grade 10",740
"2017-2018","AL","HENDERSON COUNTY/ALL","Grade 11",687
"2017-2018","AL","HENDERSON COUNTY/ALL","Grade 12",647
"2017-2018",01,"HIDALGO COUNTY","Early Education",409
"2017-2018",01,"HIDALGO COUNTY","Pre-kindergarten",16796
"2017-2018",01,"HIDALGO COUNTY","Kindergarten",16668
"2017-2018",01,"HIDALGO COUNTY","Grade  1",17412
"2017-2018",01,"HIDALGO COUNTY","Grade  2",17120
"2017-2018",01,"HIDALGO COUNTY","Grade  3",17775
"2017-2018",01,"HIDALGO COUNTY","Grade  4",17374
"2017-2018",01,"HIDALGO COUNTY","Grade  5",17353
"2017-2018",01,"HIDALGO COUNTY","Grade  6",18332
"2017-2018",01,"HIDALGO COUNTY","Grade  7",17892
"2017-2018",01,"HIDALGO COUNTY","Grade  8",17498
"2017-2018",01,"HIDALGO COUNTY","Grade  9",19113
"2017-2018",01,"HIDALGO COUNTY","Grade 10",16793
"2017-2018",01,"HIDALGO COUNTY","Grade 11",15524
"2017-2018",01,"HIDALGO COUNTY","Grade 12",13990
"2017-2018",12,"HILL COUNTY","Early Education",19
"2017-2018",12,"HILL COUNTY","Pre-kindergarten",473
"2017-2018",12,"HILL COUNTY","Kindergarten",428
"2017-2018",12,"HILL COUNTY","Grade  1",488
"2017-2018",12,"HILL COUNTY","Grade  2",482
"2017-2018",12,"HILL COUNTY","Grade  3",480
"2017-2018",12,"HILL COUNTY","Grade  4",482
"2017-2018",12,"HILL COUNTY","Grade  5",511
"2017-2018",12,"HILL COUNTY","Grade  6",494
"2017-2018",12,"HILL COUNTY","Grade  7",493
"2017-2018",12,"HILL COUNTY","Grade  8",454
"2017-2018",12,"HILL COUNTY","Grade  9",485
"2017-2018",12,"HILL COUNTY","Grade 10",492
"2017-2018",12,"HILL COUNTY","Grade 11",464
"2017-2018",12,"HILL COUNTY","Grade 12",426
"2017-2018",17,"HOCKLEY COUNTY","Early Education",43
"2017-2018",17,"HOCKLEY COUNTY","Pre-kindergarten",303
"2017-2018",17,"HOCKLEY COUNTY","Kindergarten",353
"2017-2018",17,"HOCKLEY COUNTY","Grade  1",372
"2017-2018",17,"HOCKLEY COUNTY","Grade  2",353
"2017-2018",17,"HOCKLEY COUNTY","Grade  3",382
"2017-2018",17,"HOCKLEY COUNTY","Grade  4",355
"2017-2018",17,"HOCKLEY COUNTY","Grade  5",381
"2017-2018",17,"HOCKLEY COUNTY","Grade  6",326
"2017-2018",17,"HOCKLEY COUNTY","Grade  7",348
"2017-2018",17,"HOCKLEY COUNTY","Grade  8",371
"2017-2018",17,"HOCKLEY COUNTY","Grade  9",350
"2017-2018",17,"HOCKLEY COUNTY","Grade 10",329
"2017-2018",17,"HOCKLEY COUNTY","Grade 11",338
"2017-2018",17,"HOCKLEY COUNTY","Grade 12",303
"2017-2018",11,"HOOD COUNTY","Early Education",41
"2017-2018",11,"HOOD COUNTY","Pre-kindergarten",266
"2017-2018",11,"HOOD COUNTY","Kindergarten",547
"2017-2018",11,"HOOD COUNTY","Grade  1",655
"2017-2018",11,"HOOD COUNTY","Grade  2",609
"2017-2018",11,"HOOD COUNTY","Grade  3",639
"2017-2018",11,"HOOD COUNTY","Grade  4",687
"2017-2018",11,"HOOD COUNTY","Grade  5",632
"2017-2018",11,"HOOD COUNTY","Grade  6",666
"2017-2018",11,"HOOD COUNTY","Grade  7",647
"2017-2018",11,"HOOD COUNTY","Grade  8",587
"2017-2018",11,"HOOD COUNTY","Grade  9",669
"2017-2018",11,"HOOD COUNTY","Grade 10",597
"2017-2018",11,"HOOD COUNTY","Grade 11",566
"2017-2018",11,"HOOD COUNTY","Grade 12",512
"2017-2018",08,"HOPKINS COUNTY","Early Education",11
"2017-2018",08,"HOPKINS COUNTY","Pre-kindergarten",372
"2017-2018",08,"HOPKINS COUNTY","Kindergarten",471
"2017-2018",08,"HOPKINS COUNTY","Grade  1",488
"2017-2018",08,"HOPKINS COUNTY","Grade  2",494
"2017-2018",08,"HOPKINS COUNTY","Grade  3",489
"2017-2018",08,"HOPKINS COUNTY","Grade  4",520
"2017-2018",08,"HOPKINS COUNTY","Grade  5",509
"2017-2018",08,"HOPKINS COUNTY","Grade  6",488
"2017-2018",08,"HOPKINS COUNTY","Grade  7",516
"2017-2018",08,"HOPKINS COUNTY","Grade  8",494
"2017-2018",08,"HOPKINS COUNTY","Grade  9",539
"2017-2018",08,"HOPKINS COUNTY","Grade 10",489
"2017-2018",08,"HOPKINS COUNTY","Grade 11",481
"2017-2018",08,"HOPKINS COUNTY","Grade 12",426
"2017-2018",06,"HOUSTON COUNTY","Early Education",-9999999
"2017-2018",06,"HOUSTON COUNTY","Pre-kindergarten",196
"2017-2018",06,"HOUSTON COUNTY","Kindergarten",219
"2017-2018",06,"HOUSTON COUNTY","Grade  1",228
"2017-2018",06,"HOUSTON COUNTY","Grade  2",212
"2017-2018",06,"HOUSTON COUNTY","Grade  3",222
"2017-2018",06,"HOUSTON COUNTY","Grade  4",220
"2017-2018",06,"HOUSTON COUNTY","Grade  5",264
"2017-2018",06,"HOUSTON COUNTY","Grade  6",227
"2017-2018",06,"HOUSTON COUNTY","Grade  7",230
"2017-2018",06,"HOUSTON COUNTY","Grade  8",254
"2017-2018",06,"HOUSTON COUNTY","Grade  9",235
"2017-2018",06,"HOUSTON COUNTY","Grade 10",253
"2017-2018",06,"HOUSTON COUNTY","Grade 11",197
"2017-2018",06,"HOUSTON COUNTY","Grade 12",190
"2017-2018",18,"HOWARD COUNTY","Early Education",22
"2017-2018",18,"HOWARD COUNTY","Pre-kindergarten",131
"2017-2018",18,"HOWARD COUNTY","Kindergarten",458
"2017-2018",18,"HOWARD COUNTY","Grade  1",413
"2017-2018",18,"HOWARD COUNTY","Grade  2",432
"2017-2018",18,"HOWARD COUNTY","Grade  3",454
"2017-2018",18,"HOWARD COUNTY","Grade  4",465
"2017-2018",18,"HOWARD COUNTY","Grade  5",495
"2017-2018",18,"HOWARD COUNTY","Grade  6",455
"2017-2018",18,"HOWARD COUNTY","Grade  7",439
"2017-2018",18,"HOWARD COUNTY","Grade  8",437
"2017-2018",18,"HOWARD COUNTY","Grade  9",440
"2017-2018",18,"HOWARD COUNTY","Grade 10",419
"2017-2018",18,"HOWARD COUNTY","Grade 11",363
"2017-2018",18,"HOWARD COUNTY","Grade 12",313
"2017-2018",19,"HUDSPETH COUNTY","Early Education",-9999999
"2017-2018",19,"HUDSPETH COUNTY","Pre-kindergarten",24
"2017-2018",19,"HUDSPETH COUNTY","Kindergarten",40
"2017-2018",19,"HUDSPETH COUNTY","Grade  1",48
"2017-2018",19,"HUDSPETH COUNTY","Grade  2",40
"2017-2018",19,"HUDSPETH COUNTY","Grade  3",51
"2017-2018",19,"HUDSPETH COUNTY","Grade  4",37
"2017-2018",19,"HUDSPETH COUNTY","Grade  5",38
"2017-2018",19,"HUDSPETH COUNTY","Grade  6",48
"2017-2018",19,"HUDSPETH COUNTY","Grade  7",37
"2017-2018",19,"HUDSPETH COUNTY","Grade  8",53
"2017-2018",19,"HUDSPETH COUNTY","Grade  9",39
"2017-2018",19,"HUDSPETH COUNTY","Grade 10",43
"2017-2018",19,"HUDSPETH COUNTY","Grade 11",46
"2017-2018",19,"HUDSPETH COUNTY","Grade 12",43
"2017-2018",10,"HUNT COUNTY","Early Education",55
"2017-2018",10,"HUNT COUNTY","Pre-kindergarten",791
"2017-2018",10,"HUNT COUNTY","Kindergarten",1068
"2017-2018",10,"HUNT COUNTY","Grade  1",1089
"2017-2018",10,"HUNT COUNTY","Grade  2",1038
"2017-2018",10,"HUNT COUNTY","Grade  3",1122
"2017-2018",10,"HUNT COUNTY","Grade  4",1178
"2017-2018",10,"HUNT COUNTY","Grade  5",1154
"2017-2018",10,"HUNT COUNTY","Grade  6",1077
"2017-2018",10,"HUNT COUNTY","Grade  7",1078
"2017-2018",10,"HUNT COUNTY","Grade  8",1047
"2017-2018",10,"HUNT COUNTY","Grade  9",1152
"2017-2018",10,"HUNT COUNTY","Grade 10",1174
"2017-2018",10,"HUNT COUNTY","Grade 11",1102
"2017-2018",10,"HUNT COUNTY","Grade 12",995
"2017-2018",16,"HUTCHINSON COUNTY","Early Education",14
"2017-2018",16,"HUTCHINSON COUNTY","Pre-kindergarten",311
"2017-2018",16,"HUTCHINSON COUNTY","Kindergarten",303
"2017-2018",16,"HUTCHINSON COUNTY","Grade  1",277
"2017-2018",16,"HUTCHINSON COUNTY","Grade  2",296
"2017-2018",16,"HUTCHINSON COUNTY","Grade  3",311
"2017-2018",16,"HUTCHINSON COUNTY","Grade  4",303
"2017-2018",16,"HUTCHINSON COUNTY","Grade  5",349
"2017-2018",16,"HUTCHINSON COUNTY","Grade  6",307
